StageName,RecordType.Name,RICE_Supported__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,tasks_events,CreatedYear,CreatedMonth,days,oppo_busi,fac_oppo,oppo_Industry,RN,f_won_before
0,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2019,7,171,Research ContractMultinational / Other Large Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,51,1
1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2016,10,1124,Research ContractSME (small to medium enterprise),0012e000002ZLg7AAGResearch Contract,Research ContractTechnology: IT & Telephone Services,1,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Defence,Defence,Government: Australia: Federal,1,0,0,2017,7,849,Research ContractGovernment: Australia: Federal,0012e000002ZGfbAAGResearch Contract,Research ContractDefence,6,1
1,Internship,Not supported,0012e000002ZmOUAA0,0012e000002ZLgOAAW,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,1,0,2018,10,-38,InternshipMultinational / Other Large Corporate,0012e000002ZmOUAA0Internship,InternshipTechnology: IT & Telephone Services,1,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Defence,Defence,Government: Australia: Federal,1,0,0,2016,10,1104,Research ContractGovernment: Australia: Federal,0012e000002ZLg7AAGResearch Contract,Research ContractDefence,3,0
0,Research Contract,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0rAAC,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,1,2019,7,154,Research ContractGovernment: Australia: Local & State,0012e000002ZGfbAAGResearch Contract,Research ContractPublic Administration,34,1
0,Grants,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Engineering and Scientific,Not for profit,1,0,0,2018,10,366,GrantsNot for profit,NotGivenGrants,GrantsServices,4,0
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Community,Not for profit,1,0,0,2019,9,116,Research ContractNot for profit,NotGivenResearch Contract,Research ContractServices,1,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZLgIAAW,NotGiven,0,Services,Community,Government: Australia: Local & State,1,0,0,2017,5,898,Research ContractGovernment: Australia: Local & State,0012e000002ZLgIAAWResearch Contract,Research ContractServices,11,1
1,Co-Location,RIC-RE&D,NotGiven,NotGiven,0,Health,Biotechnology (non-Pharma),Multinational / Other Large Corporate,1,0,0,2019,3,22,Co-LocationMultinational / Other Large Corporate,NotGivenCo-Location,Co-LocationHealth,2,1
0,Consultancy (Non-research),Not supported,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2019,10,91,Consultancy (Non-research)Government: Australia: Local & State,NotGivenConsultancy (Non-research),Consultancy (Non-research)Public Administration,2,1
0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2017,2,983,Research ContractGovernment: Australia: Local & State,NotGivenResearch Contract,Research ContractPublic Administration,1,0
1,Research Contract,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0rAAC,0,Health,Biotechnology (non-Pharma),Multinational / Other Large Corporate,1,0,1,2019,3,112,Research ContractMultinational / Other Large Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,1,0
0,Panel,RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2019,10,4,PanelGovernment: Australia: Local & State,NotGivenPanel,PanelPublic Administration,2,0
0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZmnzAAC,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,Not for profit,1,0,0,2016,10,1123,Consultancy (Non-research)Not for profit,0012e000002ZmnzAACConsultancy (Non-research),Consultancy (Non-research)Agriculture & Horticulture,1,0
0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,10,757,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,13,1
0,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2019,8,338,Research ContractMultinational / Other Large Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,1,0
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: International,1,0,0,2017,9,781,Custom Education (MSPACE Included)Government: International,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration,1,0
0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,10,757,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,14,1
0,Research Contract,RIC-BD&I,0012e000002ZmnzAAC,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,Government: Australia: Local & State,1,0,0,2019,4,27,Research ContractGovernment: Australia: Local & State,0012e000002ZmnzAACResearch Contract,Research ContractAgriculture & Horticulture,1,0
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: International,1,0,0,2017,9,781,Custom Education (MSPACE Included)Government: International,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration,2,0
0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,10,757,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,15,1
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2019,8,102,Research ContractGovernment: Australia: Local & State,NotGivenResearch Contract,Research ContractHealth,4,1
0,Consultancy (Non-research),RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2016,10,1109,Consultancy (Non-research)Government: Australia: Local & State,NotGivenConsultancy (Non-research),Consultancy (Non-research)Health,1,0
0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,10,757,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,16,1
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2019,8,100,Research ContractNot for profit,NotGivenResearch Contract,Research ContractHealth,1,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZNYOAA4,NotGiven,0,Public Administration,Public Administration,Not for profit,1,0,0,2017,3,964,Research ContractNot for profit,0012e000002ZNYOAA4Research Contract,Research ContractPublic Administration,1,0
0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt21AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,10,757,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,17,1
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2019,8,100,Research ContractNot for profit,NotGivenResearch Contract,Research ContractHealth,2,0
0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2017,9,766,Consultancy (Non-research)Government: Australia: Local & State,0012e000002ZGfbAAGConsultancy (Non-research),Consultancy (Non-research)Health,1,0
0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,10,757,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,18,1
0,Research Contract,Not supported,NotGiven,NotGiven,0,Transportation & Logistics,Transportation & Logistics,Government: Australia: Local & State,1,0,0,2019,10,17,Research ContractGovernment: Australia: Local & State,NotGivenResearch Contract,Research ContractTransportation & Logistics,1,0
0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2016,12,1050,Consultancy (Non-research)Government: Australia: Local & State,0012e000002Zmo0AACConsultancy (Non-research),Consultancy (Non-research)Services,7,1
0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt20AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,10,757,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,19,1
0,Grants,Not supported,NotGiven,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,Government: Australia: Federal,1,0,0,2019,3,218,GrantsGovernment: Australia: Federal,NotGivenGrants,GrantsAgriculture & Horticulture,4,1
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2017,6,875,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,10,1
0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt20AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,10,757,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,20,1
0,Research Contract,Not supported,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2019,9,68,Research ContractGovernment: Australia: Local & State,NotGivenResearch Contract,Research ContractHealth,2,0
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2017,3,962,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,8,1
0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,10,757,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,21,1
0,Custom Education (MSPACE Included),Not supported,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2019,9,71,Custom Education (MSPACE Included)Not for profit,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Health,1,0
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2017,4,917,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zmo0AACCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,9,1
1,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0nAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,1,1018,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,9,1
0,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2019,8,95,Research ContractGovernment: Australia: Local & State,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,1,0
0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,5,892,Research ContractGovernment: Australia: Federal,NotGivenResearch Contract,Research ContractHealth,3,0
0,Research Contract,Not supported,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2019,9,76,Research ContractGovernment: Australia: Local & State,NotGivenResearch Contract,Research ContractPublic Administration,4,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,9,764,Research ContractGovernment: Australia: Federal,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,4,0
0,Internship,RIC-RE&D,0012e000002ZmnxAAC,0012e000002Ym9QAAS,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2018,9,167,InternshipMultinational / Other Large Corporate,0012e000002ZmnxAACInternship,InternshipHealth,46,1
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,1,0,2019,9,60,Research ContractGovernment: Australia: Local & State,NotGivenResearch Contract,Research ContractHealth,1,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,NotGiven,0,Energy & Utilities,Energy & Utilities,Large Australian Corporate,1,0,0,2017,6,863,Research ContractLarge Australian Corporate,0012e000002ZmnxAACResearch Contract,Research ContractEnergy & Utilities,1,0
1,Internship,RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2018,9,167,InternshipMultinational / Other Large Corporate,0012e000002ZLg7AAGInternship,InternshipHealth,45,1
0,Consultancy (Non-research),Not supported,NotGiven,NotGiven,0,Services,Community,Not for profit,1,0,0,2018,6,152,Consultancy (Non-research)Not for profit,NotGivenConsultancy (Non-research),Consultancy (Non-research)Services,4,0
0,Consultancy (Non-research),RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Education,Not for profit,1,0,0,2017,3,966,Consultancy (Non-research)Not for profit,NotGivenConsultancy (Non-research),Consultancy (Non-research)Services,1,0
0,Internship,RIC-RE&D,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2018,9,167,InternshipMultinational / Other Large Corporate,0012e000002ZmnxAACInternship,InternshipHealth,47,1
0,Grants,Not supported,NotGiven,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Government: Australia: Federal,1,0,0,2019,9,53,GrantsGovernment: Australia: Federal,NotGivenGrants,GrantsTechnology: IT & Telephone Services,5,1
0,Internship,RIC-RE&D,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2018,6,200,InternshipGovernment: Australia: Local & State,0012e000002ZLg7AAGInternship,InternshipPublic Administration,27,1
0,Custom Education (MSPACE Included),Not supported,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Services,Community,Government: Australia: Federal,1,0,0,2019,8,123,Custom Education (MSPACE Included)Government: Australia: Federal,0012e000002ZGfbAAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,1,0
0,Research Contract,Not supported,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2019,7,147,Research ContractGovernment: Australia: Federal,0012e000002ZGfbAAGResearch Contract,Research ContractPublic Administration,1,0
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Manufacturing & R&D,"Automobiles, Heavy Vehicles & Industrial Machinery",Multinational / Other Large Corporate,1,0,0,2018,1,480,Custom Education (MSPACE Included)Multinational / Other Large Corporate,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Manufacturing & R&D,1,0
0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2019,9,60,Research ContractGovernment: Australia: Federal,NotGivenResearch Contract,Research ContractPublic Administration,2,0
0,Custom Education (MSPACE Included),Not supported,NotGiven,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),1,0,0,2019,8,124,Custom Education (MSPACE Included)RDC (Rural Research and Development Corporations),NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Agriculture & Horticulture,28,1
1,Custom Education (MSPACE Included),Not supported,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2018,10,-1,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration,2,0
0,Research Contract,Not supported,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2019,10,15,Research ContractNot for profit,NotGivenResearch Contract,Research ContractHealth,1,0
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Community,Government: Australia: Local & State,1,0,0,2019,1,-16,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,3,0
