id,RecordType.Name,RICE_Supported__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,tasks_events,CreatedYear,CreatedMonth,days,RN,f_won_before,RecordType.Name_cat,RICE_Supported__c_cat,Lead_Faculty__c_cat,Lead_School__c_cat,Industry_cat,Industry_Sub_Type__c_cat,Business_Type__c_cat
4545,Research Contract,RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2018,5,92,12,1,9,1,10,46,14,12,2
4145,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,SME (small to medium enterprise),1,0,0,2017,5,0,1,0,9,1,1,46,8,21,9
3705,Research Contract,RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Entertainment & Creative Industries,Large Australian Corporate,1,0,0,2018,12,1,1,0,9,1,10,46,14,15,4
1346,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0jAAC,0,Services,Education,University,1,0,0,2018,7,14,2,0,3,1,1,32,14,12,10
3679,Technology Transfer,RIC RE&D and BD&I,0012e000002ZLgIAAW,NotGiven,0,Services,Engineering and Scientific,Government: Australia: Federal,1,0,0,2016,8,267,1,0,11,1,3,46,14,14,1
93,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Mining Equipment and Technology Services,Mining Equipment and Technology Services,Not for profit,1,0,0,2017,7,435,1,0,9,1,2,46,12,25,6
1387,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Services,Education,Government: Australia: Local & State,1,1,0,2017,8,180,53,1,3,1,1,33,14,12,2
3266,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Health,Biotechnology (non-Pharma),Large Australian Corporate,1,0,0,2016,2,199,2,1,9,1,1,37,8,5,4
674,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2017,9,612,1,0,9,2,4,26,14,17,4
3136,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Defence,Defence,SME (small to medium enterprise),1,1,0,2018,8,210,3,1,9,2,2,29,4,10,9
2788,Grants,Not supported,0012e000002Zt1RAAS,NotGiven,0,Services,Community,Not for profit,1,0,0,2019,5,109,1,0,4,0,12,46,14,7,6
2120,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,1,0,2018,4,29,9,1,9,1,1,37,8,21,2
5106,Technology Transfer,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2020,3,7,4,1,11,2,8,16,8,26,9
814,Consultancy (Non-research),RIC-BD&I,0012e000002ZNYOAA4,0012e000002Z4oNAAS,0,Services,Education,Not for profit,1,0,0,2019,4,11,1,0,2,2,5,17,14,12,6
116,Grants,Not supported,NotGiven,NotGiven,0,Manufacturing & R&D,"Hardware, Electronics and Electrical Equipment",SME (small to medium enterprise),1,0,0,2018,7,471,1,0,4,0,15,46,9,20,9
618,Research Contract,Not supported,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Veterinary,Veterinary,Multinational / Other Large Corporate,1,0,1,2018,8,396,3,1,9,0,9,13,19,34,5
2442,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Defence,Defence,Multinational / Other Large Corporate,1,1,0,2018,7,31,8,1,9,1,2,28,4,10,5
4461,Technology Transfer,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Business & Professional,Multinational / Other Large Corporate,1,0,0,2018,9,280,1,0,11,2,10,46,14,6,5
3120,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,NotGiven,0,Services,Community,Government: Australia: Local & State,1,0,0,2019,3,16,20,1,9,2,2,46,14,7,2
2244,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2017,8,85,37,1,9,1,1,46,8,26,5
2889,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zt1RAAS,0012e000002YnrYAAS,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,1,2019,7,217,3,0,3,2,12,9,13,27,2
2071,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,University,1,0,0,2016,10,0,131,1,3,1,7,22,14,12,10
3551,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0hAAC,0,Health,Diagnostics,SME (small to medium enterprise),1,0,0,2018,10,23,4,1,9,1,1,31,8,11,9
4393,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Mining & Refining,Mining & Refining,Large Australian Corporate,1,0,0,2016,3,827,3,0,9,1,2,14,11,24,4
26,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZmnxAAC,NotGiven,0,Manufacturing & R&D,Food & Beverage,Multinational / Other Large Corporate,1,0,0,2016,8,308,1,0,2,1,8,46,9,18,5
3827,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,University,1,0,0,2016,4,7,2,1,2,1,10,46,14,12,10
2718,Research Contract,RIC-BD&I,0012e000002Zt1RAAS,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2019,3,50,1,0,9,2,12,46,13,27,1
4655,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt20AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,1,42,46,1,4,3,1,41,8,21,1
2559,Consultancy (Non-research),RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2016,8,11,1,0,2,1,15,46,8,21,1
3386,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2018,10,293,4,1,9,2,1,36,8,26,9
3837,Research Contract,RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Federal,1,1,0,2016,5,15,4,0,9,1,10,46,14,12,1
5009,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,0,2020,2,9,1,0,9,2,10,46,14,12,6
653,Research Contract,RIC-BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Manufacturing & R&D,Food & Beverage,PFRO (Publicly-Funded Research Organisation),1,0,0,2019,8,97,1,0,9,2,9,7,9,18,7
3348,Research Contract,RIC RE&D and BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Agriculture & Horticulture,Agriculture & Horticulture,SME (small to medium enterprise),1,0,0,2016,10,204,1,0,9,1,9,13,1,2,9
3644,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Defence,Defence,Multinational / Other Large Corporate,1,0,0,2017,9,79,1,0,9,1,8,10,4,10,5
2441,Research Contract,Not supported,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2018,3,216,2,0,9,0,1,36,8,21,6
2655,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt21AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,10,152,17,1,4,1,1,42,8,21,1
2389,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Manufacturing & R&D,Food & Beverage,SME (small to medium enterprise),1,0,0,2018,4,27,1,0,9,1,2,28,9,18,9
796,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Services,Education,University,1,0,0,2016,8,0,58,1,3,1,1,33,14,12,10
4958,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2020,2,13,19,1,3,2,15,46,13,27,2
1714,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Defence,Defence,Government: Australia: Federal,1,0,0,2019,4,393,176,1,9,2,8,10,4,10,1
1655,Internship,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Ym9QAAS,0,Defence,Defence,Multinational / Other Large Corporate,1,1,0,2018,12,61,5,1,5,2,8,2,4,10,5
4189,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2016,10,30,1,0,9,1,1,33,8,21,2
879,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),1,0,0,2019,2,101,1,0,9,2,15,46,1,2,8
5247,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2020,4,69,3,1,9,2,2,14,13,27,1
5223,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Health,Medical Devices,Not for profit,1,0,0,2020,4,93,1,0,9,2,2,28,8,23,6
3515,Grants,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Public Administration,Public Administration,Not for profit,1,0,0,2019,8,13,3,1,4,2,1,37,13,27,6
3707,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,0,0,2016,12,224,2,0,9,1,2,29,15,30,5
4710,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Services,Entertainment & Creative Industries,Government: Australia: Federal,1,0,0,2017,10,0,1,0,11,1,1,21,14,15,1
4207,Research Contract,RIC-BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Agriculture & Horticulture,Agriculture & Horticulture,Multinational / Other Large Corporate,1,0,0,2018,8,175,1,0,9,2,9,7,1,2,5
2340,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: International,1,0,0,2017,6,362,1,0,9,1,15,46,13,27,3
3704,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,0,0,2016,12,281,3,0,9,1,2,14,15,30,5
1039,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,3,0,82,1,4,1,1,33,8,21,1
3633,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2018,5,1,1,0,2,1,10,46,15,30,9
884,Sponsorship,RIC-BD&I,0012e000002ZNYOAA4,0012e000002YlvyAAC,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Government: Australia: Federal,1,0,0,2019,3,0,4,1,10,2,5,1,15,30,1
8,Parent Grant,RIC-RE&D,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,2,350,7,1,7,3,15,46,13,27,1
1916,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Z67WAAS,0,Services,Education,Not for profit,1,0,0,2018,5,351,1,0,4,3,1,20,14,12,6
2560,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Large Australian Corporate,1,1,0,2018,3,28,2,0,9,1,2,29,15,30,4
1827,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,0,2017,9,7,1,0,3,1,10,46,14,12,6
987,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Defence,Defence,Multinational / Other Large Corporate,1,1,0,2016,9,275,1,0,9,1,2,46,4,10,5
1802,Grants,Not supported,NotGiven,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2018,8,452,1,0,4,0,15,46,15,30,9
1147,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Defence,Defence,Government: Australia: Federal,1,0,0,2016,7,32,30,1,9,1,2,29,4,10,1
4040,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,0,2016,5,31,1,0,11,1,1,46,8,5,9
2926,Technology Transfer,RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2017,7,68,1,0,11,1,10,46,14,12,2
1017,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Construction & Construction Materials,Construction & Construction Materials,SME (small to medium enterprise),1,0,0,2018,5,133,1,0,9,1,2,29,3,8,9
5312,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002ZlmBAAS,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2020,6,23,5,1,3,2,4,24,13,27,2
344,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Defence,Defence,Government: Australia: Federal,1,0,0,2018,8,121,137,1,9,1,2,28,4,10,1
1645,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,0,2018,11,235,6,1,3,2,10,46,14,12,6
1834,Grants,Not supported,NotGiven,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2018,8,451,1,0,4,0,15,46,15,30,9
1991,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Services,Engineering and Scientific,Government: Australia: Federal,1,0,0,2019,6,322,9,1,9,2,8,16,14,14,1
988,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Z67WAAS,0,Defence,Defence,Government: Australia: Federal,1,0,0,2018,3,23,119,1,9,1,1,20,4,10,1
2251,Grants,RIC-BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Entertainment & Creative Industries,Not for profit,1,0,0,2019,2,84,3,1,4,2,7,22,14,15,6
5204,Research Contract,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0hAAC,0,Mining Equipment and Technology Services,Mining Equipment and Technology Services,SME (small to medium enterprise),1,0,0,2020,4,0,4,0,9,3,1,31,12,25,9
634,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Biotechnology (non-Pharma),Multinational / Other Large Corporate,1,0,0,2018,6,379,1,0,9,2,1,46,8,5,5
3301,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Health,Diagnostics,SME (small to medium enterprise),1,0,0,2016,1,377,1,0,9,1,1,21,8,11,9
3347,Technology Transfer,RIC RE&D and BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Veterinary,Veterinary,Multinational / Other Large Corporate,1,0,0,2016,2,743,1,0,11,1,9,13,19,34,5
1264,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Services,Education,University,1,0,0,2018,7,705,7,1,9,2,1,36,14,12,10
3951,Research Contract,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Services,Financial & Insurance,Large Australian Corporate,1,1,0,2017,11,92,4,1,9,1,4,26,14,17,4
5293,Competitive Bid,RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,1,2020,5,15,3,1,1,2,15,46,13,27,1
2593,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002Zt1RAAS,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2016,9,2,5,0,2,1,12,46,13,27,1
3491,Panel,RIC RE&D and BD&I,0012e000002ZLgIAAW,NotGiven,0,Transportation & Logistics,Transportation & Logistics,Government: Australia: Local & State,1,0,0,2017,6,4,3,1,6,1,3,46,17,32,2
4882,Philanthropic,Not supported,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Services,Community,Not for profit,1,0,0,2020,1,0,3,0,8,0,4,26,14,7,6
3769,Internship,RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2018,9,0,44,1,5,1,2,46,8,26,5
617,Technology Transfer,RIC-BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Agriculture & Horticulture,Agriculture & Horticulture,Multinational / Other Large Corporate,1,0,0,2018,6,372,3,0,11,2,9,7,1,2,5
1537,Research Contract,RIC RE&D and BD&I,0012e000002ZLgIAAW,NotGiven,0,Construction & Construction Materials,Construction & Construction Materials,Not for profit,1,0,0,2017,9,430,1,0,9,1,3,46,3,8,6
531,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Defence,Defence,Government: Australia: Federal,1,0,0,2017,9,266,7,1,3,1,2,14,4,10,1
280,Custom Education (MSPACE Included),Not supported,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,1,2019,9,118,154,1,3,0,15,46,14,12,2
4049,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2016,5,182,2,0,11,1,1,33,8,26,9
3945,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,University,1,0,0,2018,6,18,4,1,3,1,10,46,14,12,10
5285,Consultancy (Non-research),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,University,1,0,0,2020,5,14,2,1,2,2,10,46,14,12,10
1696,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2018,11,78,107,1,9,2,10,46,14,12,2
4752,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2019,11,102,162,1,9,2,10,46,14,12,2
2646,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,10,152,14,1,4,1,1,36,8,21,1
3993,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Business & Professional,SME (small to medium enterprise),1,0,0,2019,4,72,1,0,9,2,10,46,14,6,9
1470,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt20AAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,10,111,46,1,4,3,1,41,13,27,1
1060,Philanthropic,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Manufacturing & R&D,Food & Beverage,Multinational / Other Large Corporate,1,0,0,2019,6,139,1,0,8,2,8,6,9,18,5
4553,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Community,Government: Australia: Local & State,1,0,0,2018,11,104,2,0,9,2,10,46,14,7,2
5248,Consultancy (Non-research),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2020,4,1,179,1,2,2,10,46,14,12,2
3053,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,1,Services,Education,Government: Australia: Local & State,1,1,0,2019,11,95,161,1,9,2,10,46,14,12,2
4293,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Services,Financial & Insurance,Large Australian Corporate,1,1,1,2019,5,272,3,0,9,2,4,11,14,17,4
2022,Research Contract,Not supported,0012e000002ZmnxAAC,0012e000002Z4JyAAK,1,Energy & Utilities,Energy & Utilities,SME (small to medium enterprise),1,0,0,2019,4,285,1,0,9,0,8,16,6,13,9
4121,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Education,Education,Not for profit,0,1,0,2016,11,0,2,1,9,1,1,46,5,12,6
1524,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2017,9,3,55,1,3,1,10,46,14,12,2
3134,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Manufacturing & R&D,Consumer Goods,SME (small to medium enterprise),1,0,0,2015,11,0,1,0,2,1,2,29,9,9,9
1559,Research Contract,RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,0,2018,3,28,2,1,9,1,10,46,14,12,6
2043,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,NotGiven,0,Materials: Chemicals & Industrial Metals,Materials: Chemicals & Industrial Metals,Large Australian Corporate,1,0,0,2017,7,413,1,0,9,1,8,46,10,22,4
3627,Grants,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2019,3,132,32,1,4,2,1,33,8,21,1
1877,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,0,2016,12,73,2,1,3,1,10,46,14,12,6
226,Research Contract,RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,0,2016,2,749,1,0,9,1,10,46,14,12,6
3907,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002Zt0XAAS,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,1,2019,6,80,37,1,9,2,4,25,8,21,1
2780,Internship,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Ym9QAAS,0,Defence,Defence,Multinational / Other Large Corporate,1,1,0,2019,7,165,4,0,5,2,8,2,4,10,5
3208,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Defence,Defence,Government: Australia: Federal,1,0,0,2018,3,46,127,1,9,1,2,14,4,10,1
1393,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZNYOAA4,0012e000002Z4IxAAK,0,Services,Entertainment & Creative Industries,Not for profit,1,0,0,2017,7,228,1,0,3,1,5,15,14,15,6
5376,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2020,6,15,150,1,4,3,1,33,8,21,1
2408,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Financial & Insurance,SME (small to medium enterprise),1,0,0,2016,6,322,1,0,9,1,15,46,14,17,9
1977,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002Z51eAAC,0,Services,Education,University,1,0,0,2016,10,0,150,1,3,1,7,19,14,12,10
4793,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2019,12,2,26,1,2,2,15,46,14,12,2
2901,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2017,11,729,1,0,9,2,15,46,13,27,2
1667,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Defence,Defence,Government: Australia: Federal,1,0,0,2019,4,95,6,1,9,2,8,10,4,10,1
3719,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,1,0,2017,11,112,2,0,9,1,1,36,8,21,2
3582,Research Contract,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2019,4,1,130,1,9,2,10,46,14,12,2
3926,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002Z51dAAC,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2017,2,31,1,0,3,1,4,18,13,27,2
