outcome,Opptype,Supppoted,days_diff,closeDate_month,createDate_month,closeDate_year,createDate_year,act_amt,act_proj,lead_faculty,f_parent_opp,AccountType,Industry,BusinessType,Country,Internal_External,f_parent
Closed Lost,Technology Transfer,RIC RE&D and BD&I,148,3,10,2018,2017,0.0,0,0012e000002ZmnxAAC,0,Business Organization,Services,Multinational / Other Large Corporate,Australia,External,1.0
Closed Lost,Research Contract,RIC RE&D and BD&I,348,10,11,2018,2017,353000.0,353000.0,0012e000002ZGfbAAG,0,Business Organization,Health,Multinational / Other Large Corporate,United States of America,External,0.0
Closed Lost,Technology Transfer,RIC RE&D and BD&I,324,10,11,2018,2017,0.0,0,0012e000002ZGfbAAG,0,Business Organization,Health,Multinational / Other Large Corporate,Australia,External,0.0
Closed Lost,Technology Transfer,RIC RE&D and BD&I,134,11,6,2017,2017,0.0,0,0012e000002ZGfbAAG,0,Business Organization,Services,SME (small to medium enterprise),Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,209,5,10,2017,2016,0.0,0,Missing Faculty,0,Business Organization,Health,Multinational / Other Large Corporate,South Korea,External,0.0
Closed Lost,Grants,RIC RE&D and BD&I,99,11,7,2017,2017,0.0,0,0012e000002ZGfbAAG,0,,,,,,
Closed Lost,Research Contract,Not supported,557,6,12,2019,2017,0.0,0,0012e000002ZGfbAAG,0,,,,,,
Closed Lost,Research Contract,RIC RE&D and BD&I,712,10,11,2018,2016,0.0,300000.0,0012e000002ZGfbAAG,0,,,,,,
Closed Lost,Research Contract,Not supported,216,10,3,2018,2018,502521.0,502521.0,0012e000002ZGfbAAG,0,,,,,,
Closed Lost,Research Contract,RIC RE&D and BD&I,177,10,4,2018,2018,0.0,0.0,0012e000002ZGfbAAG,0,,,,,,
Closed Lost,Research Contract,RIC RE&D and BD&I,66,7,5,2017,2017,0.0,0,0012e000002ZGfbAAG,0,,,,,,
Closed Lost,Research Contract,RIC RE&D and BD&I,909,10,4,2018,2016,0.0,0,0012e000002ZGfbAAG,0,,,,,,
Closed Lost,Research Contract,RIC RE&D and BD&I,644,10,1,2018,2017,0.0,0,0012e000002ZGfbAAG,0,,,,,,
Closed Lost,Research Contract,Not supported,306,10,12,2018,2017,495965.8,495965.8,0012e000002ZLg7AAG,0,,,,,,
Closed Lost,Grants,Not supported,22,10,9,2019,2019,0.0,0,Missing Faculty,0,Business Organization,Technology: IT & Telephone Services,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),Not supported,0,8,8,2019,2019,4494000.0,4494000.0,0012e000002ZGfbAAG,0,Business Organization,Services,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Research Contract,Not supported,14,8,7,2019,2019,0.0,0,0012e000002ZGfbAAG,0,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Research Contract,RIC-BD&I,8,9,9,2019,2019,0.0,0,Missing Faculty,0,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),Not supported,12,9,8,2019,2019,100000.0,100000.0,Missing Faculty,0,Business Organization,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),Australia,External,0.0
Closed Lost,Research Contract,Not supported,13,10,10,2019,2019,0.0,0,Missing Faculty,0,Business Organization,Health,Not for profit,New Caledonia,External,0.0
Closed Lost,Research Contract,RIC-BD&I,14,9,8,2019,2019,100000.0,100000.0,Missing Faculty,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Research Contract,Not supported,1,8,8,2019,2019,0.0,0,Missing Faculty,0,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0.0
Closed Won,Sponsorship,RIC RE&D and BD&I,363,11,11,2018,2017,6000.0,30000.0,0012e000002ZNYOAA4,0,Business Organization,Services,University,Japan,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC RE&D and BD&I,267,11,3,2018,2018,0.0,0.0,0012e000002ZNYOAA4,0,Business Organization,Health,Not for profit,Australia,External,0.0
Closed Won,Research Contract,RIC-BD&I,14,5,5,2019,2019,90550.0,90550.0,0012e000002ZNYOAA4,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,1.0
Closed Won,Research Contract,RIC-BD&I,29,7,6,2019,2019,570000.0,570000.0,0012e000002ZNYOAA4,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,1.0
Closed Won,Grants,RIC-BD&I,0,5,5,2019,2019,15568.0,100000.0,0012e000002ZLg7AAG,0,Business Organization,Services,SME (small to medium enterprise),Australia,External,0.0
Closed Lost,Consultancy (Non-research),RIC-BD&I,50,8,6,2019,2019,0.0,0.0,0012e000002ZNYOAA4,0,Business Organization,Services,Not for profit,Hong Kong,External,0.0
Closed Won,Consultancy (Non-research),RIC-BD&I,49,5,3,2019,2019,8950.0,8950.0,0012e000002ZNYOAA4,0,Business Organization,Defence,Government: Australia: Federal,Australia,External,0.0
Closed Won,Research Contract,RIC-BD&I,173,1,7,2020,2019,90783.0,90783.0,0012e000002ZNYOAA4,0,Business Organization,Public Administration,Not for profit,United States of America,External,0.0
Closed Lost,Grants,RIC-BD&I,122,5,1,2019,2019,0.0,0.0,0012e000002ZNYOAA4,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,96,10,7,2018,2018,7500.0,7500.0,0012e000002ZNYOAA4,0,Business Organization,Services,Multinational / Other Large Corporate,United States of America,External,0.0
Closed Won,Research Contract,RIC-RE&D,305,5,7,2019,2018,0.0,0.0,0012e000002ZLgJAAW,0,Business Organization,Services,Not for profit,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC-BD&I,191,9,2,2019,2019,4000.0,20000.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,0,9,9,2018,2018,7000.0,7000.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC-BD&I,0,2,2,2019,2019,115000.0,160000.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Lost,Custom Education (MSPACE Included),RIC-BD&I,188,1,7,2020,2019,20000.0,20000.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Won,Custom Education (MSPACE Included),RIC-BD&I,8,3,2,2019,2019,288750.0,288750.0,0012e000002ZmOZAA0,0,Business Organization,Services,University,Australia,External,0.0
Closed Won,Grants,RIC RE&D and BD&I,0,9,9,2018,2018,40000.0,40000.0,0012e000002ZmOZAA0,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,107,8,5,2018,2018,35000.0,35000.0,0012e000002ZGfbAAG,0,Business Organization,Health,SME (small to medium enterprise),Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,0,11,11,2018,2018,153717.0,153717.0,0012e000002ZGfbAAG,0,Business Organization,Health,SME (small to medium enterprise),Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,0,12,12,2018,2018,24897.0,24897.0,0012e000002ZGfbAAG,0,,,,,,
Closed Won,Research Contract,RIC RE&D and BD&I,0,7,7,2018,2018,116570.0,116570.0,0012e000002ZGfbAAG,0,Business Organization,Health,SME (small to medium enterprise),Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,109,3,12,2017,2016,95525.38,95525.38,0012e000002ZmnxAAC,0,Business Organization,Defence,Government: Australia: Federal,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,1,6,6,2017,2017,0.0,0.0,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,Australia,External,0.0
Closed Won,Research Contract,RIC-BD&I,1,5,5,2019,2019,0.0,0.0,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,90,11,8,2018,2018,859658.0,869658.0,0012e000002ZGfbAAG,0,Business Organization,Defence,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Technology Transfer,RIC RE&D and BD&I,351,10,10,2018,2017,0.0,0,0012e000002ZmnxAAC,0,Business Organization,Services,Large Australian Corporate,Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,47,6,5,2017,2017,0.0,0,0012e000002ZGfbAAG,0,Business Organization,Health,SME (small to medium enterprise),Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,301,5,7,2017,2016,0.0,0,Missing Faculty,0,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,76,7,5,2017,2017,0.0,0,0012e000002ZGfbAAG,0,,,,,,
Closed Lost,Research Contract,RIC RE&D and BD&I,470,10,7,2018,2017,0.0,0,0012e000002ZGfbAAG,0,,,,,,
Closed Lost,Research Contract,RIC RE&D and BD&I,295,11,1,2017,2017,0.0,0,0012e000002ZGfbAAG,0,,,,,,
Closed Lost,Research Contract,RIC RE&D and BD&I,49,8,7,2016,2016,0.0,0,Missing Faculty,0,Business Organization,Health,Multinational / Other Large Corporate,Germany,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,391,7,7,2017,2016,0.0,0,Missing Faculty,0,Business Organization,Health,Multinational / Other Large Corporate,Germany,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,642,10,1,2018,2017,0.0,0,0012e000002ZGfbAAG,0,,,,,,
Closed Lost,Research Contract,RIC RE&D and BD&I,446,10,7,2018,2017,300000.0,300000.0,0012e000002ZLg7AAG,0,Business Organization,Health,SME (small to medium enterprise),Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,579,10,3,2018,2017,200000.0,200000.0,0012e000002ZGfbAAG,0,Business Organization,Health,Large Australian Corporate,Australia,External,0.0
Closed Lost,Technology Transfer,RIC RE&D and BD&I,154,11,6,2017,2017,0.0,0,0012e000002ZGfbAAG,0,Business Organization,Health,Multinational / Other Large Corporate,Australia,External,0.0
Closed Lost,Technology Transfer,RIC RE&D and BD&I,154,11,6,2017,2017,0.0,0,0012e000002ZGfbAAG,0,Business Organization,Health,SME (small to medium enterprise),Australia,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,315,5,6,2017,2016,0.0,0,Missing Faculty,0,Business Organization,Health,Multinational / Other Large Corporate,Italy,External,0.0
Closed Lost,Grants,RIC-BD&I,182,4,10,2020,2019,1500000.0,1500000.0,0012e000002ZGfbAAG,1,Business Organization,Health,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Grants,RIC-BD&I,145,7,3,2020,2020,250000.0,558945.0,0012e000002ZLg7AAG,1,Business Organization,Defence,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Grants,RIC-BD&I,21,4,4,2019,2019,0.0,0,Missing Faculty,0,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Research Contract,Not supported,171,7,1,2019,2019,0.0,0,Missing Faculty,0,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,1.0
Closed Lost,Consultancy (Non-research),RIC-BD&I,257,1,5,2020,2019,15000.0,15000.0,0012e000002ZmnzAAC,0,Business Organization,Veterinary,SME (small to medium enterprise),Australia,External,0.0
Closed Lost,Research Contract,RIC-BD&I,165,2,8,2020,2019,0.0,0.0,0012e000002ZmnxAAC,0,Business Organization,Health,Not for profit,Australia,External,0.0
Closed Lost,Research Contract,RIC-BD&I,274,6,9,2020,2019,0.0,0,0012e000002ZmnxAAC,1,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Research Contract,RIC-BD&I,259,2,5,2020,2019,0.0,0.0,0012e000002ZmnxAAC,0,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),Australia,External,0.0
Closed Lost,Grants,RIC-BD&I,61,5,3,2020,2020,250000.0,625002.0,0012e000002ZLg7AAG,1,Business Organization,Defence,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Consultancy (Non-research),RIC-RE&D,227,2,7,2020,2019,0.01,0.0,0012e000002ZmOZAA0,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Philanthropic,RIC-RE&D,209,6,11,2019,2018,10000.0,10000.0,Missing Faculty,0,Business Organization,Services,Not for profit,Australia,External,0.0
Closed Won,Research Contract,RIC-RE&D,0,7,7,2019,2019,7930.0,7930.0,Missing Faculty,0,Business Organization,Services,Government: Australia: Local & State,Australia,External,0.0
Closed Won,Sponsorship,RIC-RE&D,0,6,6,2019,2019,120000.0,120000.0,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,Australia,External,0.0
Closed Lost,Grants,RIC-RE&D,49,8,7,2019,2019,0.0,0.0,0012e000002ZLgIAAW,0,Business Organization,Defence,Government: International,United States of America,External,1.0
Closed Lost,Grants,Not supported,124,9,5,2019,2019,170000.0,170000.0,0012e000002ZLg7AAG,1,Business Organization,Manufacturing & R&D,SME (small to medium enterprise),Australia,External,0.0
Closed Lost,Grants,Not supported,216,12,5,2019,2019,900000.0,900000.0,0012e000002ZLg7AAG,1,Business Organization,Services,SME (small to medium enterprise),Australia,External,0.0
Closed Lost,Grants,Not supported,237,1,5,2020,2019,1080000.0,1080000.0,0012e000002ZLg7AAG,1,Business Organization,Services,Multinational / Other Large Corporate,Australia,External,0.0
Closed Lost,Grants,Not supported,237,1,5,2020,2019,120143.0,120143.0,0012e000002ZGfbAAG,1,Business Organization,Health,SME (small to medium enterprise),Australia,External,0.0
Closed Lost,Grants,RIC-BD&I,246,1,5,2020,2019,581000.0,581000.0,0012e000002ZLg7AAG,1,Business Organization,Technology: IT & Telephone Services,SME (small to medium enterprise),Australia,External,0.0
Closed Lost,Grants,Not supported,19,6,5,2019,2019,0.0,0.0,0012e000002ZLg7AAG,1,Business Organization,Transportation & Logistics,Large Australian Corporate,Australia,External,0.0
Closed Lost,Grants,RIC-BD&I,246,1,5,2020,2019,750000.0,750000.0,0012e000002ZLg7AAG,1,Business Organization,Health,SME (small to medium enterprise),Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,23,3,3,2018,2018,93495.0,93495.0,0012e000002ZGfbAAG,0,Business Organization,Defence,Government: Australia: Federal,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,21,11,10,2017,2017,99999.68,99999.68,0012e000002ZmnxAAC,0,Business Organization,Defence,Government: Australia: Federal,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,46,3,1,2016,2016,219511.0,219511.0,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,58,5,3,2017,2017,318190.6,318190.6,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,0,10,10,2016,2016,162220.55,162220.55,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,42,5,4,2017,2017,334309.0,334309.0,0012e000002ZmnxAAC,0,Business Organization,Defence,Government: Australia: Federal,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,23,3,3,2018,2018,118057.0,118057.0,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,66,3,1,2016,2016,30000.0,30000.0,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,Australia,External,0.0
Closed Won,Research Contract,RIC-BD&I,48,4,2,2019,2019,1608017.0,1608017.0,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,Australia,External,0.0
Closed Won,Research Contract,RIC-BD&I,65,1,11,2019,2018,380775.0,390000.0,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,52,10,8,2016,2016,387527.0,387527.0,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,9,5,5,2016,2016,580000.0,580000.0,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,37,11,10,2018,2018,199044.0,199044.0,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,68,9,6,2018,2018,40433.0,40433.0,0012e000002ZLg7AAG,0,Business Organization,Defence,Government: Australia: Federal,Australia,External,0.0
Closed Won,Research Contract,RIC RE&D and BD&I,93,11,8,2018,2018,230000.0,230000.0,0012e000002ZLg7AAG,0,Business Organization,Health,Multinational / Other Large Corporate,United States of America,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,315,5,6,2017,2016,0.0,0,Missing Faculty,0,Business Organization,Health,Multinational / Other Large Corporate,Italy,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,315,5,6,2017,2016,0.0,0,Missing Faculty,0,Business Organization,Health,Multinational / Other Large Corporate,Italy,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,437,1,11,2018,2016,0.0,0.0,0012e000002ZGfbAAG,0,Business Organization,Health,Government: Australia: Local & State,Australia,External,0.0
Closed Lost,Technology Transfer,RIC RE&D and BD&I,636,3,6,2018,2016,0.0,0,0012e000002ZGfbAAG,0,Business Organization,Health,Multinational / Other Large Corporate,Italy,External,0.0
Closed Lost,Research Contract,RIC RE&D and BD&I,314,5,7,2017,2016,0.0,0,0012e000002ZmnzAAC,0,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,Australia,External,0.0
