Id,StageName,RecordType.Name,RICE_Supported__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,tasks_events,CreatedYear,CreatedMonth,days,oppo_busi,fac_oppo,oppo_Industry,RN,f_won_before
0062e000002POzPAAW,Identifying,Grants,Not supported,0012e000002ZmnzAAC,0012e000002Z3p1AAC,1,Agriculture & Horticulture,Agriculture & Horticulture,Government: International,1,0,0,2020,4,52,GrantsGovernment: International,0012e000002ZmnzAACGrants,GrantsAgriculture & Horticulture,2,0
0062e000002PPBQAA4,Identifying,Grants,Not supported,0012e000002ZGfbAAG,0012e000002Z6AWAA0,1,Health,Health Care & Healthy Aging,Government: International,1,0,0,2020,4,193,GrantsGovernment: International,0012e000002ZGfbAAGGrants,GrantsHealth,2,0
0062e000002PpnoAAC,Awaiting Results,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2020,4,58,GrantsGovernment: Australia: Federal,0012e000002ZGfbAAGGrants,GrantsHealth,86,0
0062e000002PpzjAAC,Proposing,Consultancy (Non-research),RIC-BD&I,0012e000002ZmnxAAC,0012e000002Zt1PAAS,0,Mining & Refining,Mining & Refining,Large Australian Corporate,1,0,0,2020,4,63,Consultancy (Non-research)Large Australian Corporate,0012e000002ZmnxAACConsultancy (Non-research),Consultancy (Non-research)Mining & Refining,1,0
0062e000002Pq0mAAC,Proposing,Research Contract,RIC-BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2020,4,138,Research ContractGovernment: Australia: Local & State,0012e000002ZmnzAACResearch Contract,Research ContractPublic Administration,2,0
0062e000002PqKsAAK,Developing,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Mining & Refining,Mining & Refining,Multinational / Other Large Corporate,1,0,0,2020,4,47,Research ContractMultinational / Other Large Corporate,0012e000002ZLg7AAGResearch Contract,Research ContractMining & Refining,1,0
0062e000002PV59AAG,Developing,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2020,4,145,Research ContractGovernment: Australia: Local & State,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,1,0
0062e000002PVPlAAO,Awaiting Results,Competitive Bid,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Mining & Refining,Mining & Refining,PFRO (Publicly-Funded Research Organisation),1,0,1,2020,4,120,Competitive BidPFRO (Publicly-Funded Research Organisation),0012e000002ZLg7AAGCompetitive Bid,Competitive BidMining & Refining,1,0
0062e000002PVWwAAO,Developing,Consultancy (Non-research),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,1,2020,4,199,Consultancy (Non-research)Government: Australia: Local & State,0012e000002Zmo0AACConsultancy (Non-research),Consultancy (Non-research)Services,6,0
0062e000002PWruAAG,Identifying,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Defence,Defence,Government: Australia: Federal,1,0,1,2020,4,207,Research ContractGovernment: Australia: Federal,0012e000002ZLg7AAGResearch Contract,Research ContractDefence,22,0
0062e000002PXkiAAG,Developing,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Not for profit,1,0,1,2020,4,267,Research ContractNot for profit,0012e000002ZLg7AAGResearch Contract,Research ContractTechnology: IT & Telephone Services,1,0
0062e000002PYTQAA4,Awaiting Results,Competitive Bid,RIC-BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,1,2020,4,145,Competitive BidGovernment: Australia: Federal,0012e000002ZmnzAACCompetitive Bid,Competitive BidPublic Administration,2,0
0062e000002PZ95AAG,Developing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,SME (small to medium enterprise),1,0,0,2020,4,110,Custom Education (MSPACE Included)SME (small to medium enterprise),0012e000002ZGfbAAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Health,2,0
0062e000002QarQAAS,Proposing,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Zt1PAAS,0,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,0,0,2020,4,77,Research ContractGovernment: Australia: Local & State,0012e000002ZmnxAACResearch Contract,Research ContractEnergy & Utilities,1,0
0062e000002QbEQAA0,Submitting,Parent Grant,RIC-BD&I,NotGiven,NotGiven,0,Services,Entertainment & Creative Industries,Not for profit,1,0,0,2020,4,76,Parent GrantNot for profit,NotGivenParent Grant,Parent GrantServices,3,0
0062e000002QbERAA0,Awaiting Results,Grants,RIC-BD&I,0012e000002ZmOZAA0,NotGiven,1,Services,Entertainment & Creative Industries,Not for profit,1,0,0,2020,4,67,GrantsNot for profit,0012e000002ZmOZAA0Grants,GrantsServices,2,0
0062e000002QexRAAS,Identifying,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2020,4,104,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002ZGfbAAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Health,1,0
0062e000002QhPDAA0,Proposing,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2020,4,197,Technology TransferNot for profit,0012e000002ZGfbAAGTechnology Transfer,Technology TransferHealth,1,0
0062e000002QjgpAAC,Pre-submission,Parent Grant,RIC-BD&I,NotGiven,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,Government: Australia: Federal,1,0,0,2020,4,74,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantAgriculture & Horticulture,1,0
0062e000002Qjm4AAC,Proposing,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Services,Education,University,1,0,0,2020,4,136,Technology TransferUniversity,0012e000002ZGfbAAGTechnology Transfer,Technology TransferServices,1,0
0062e000002QkcUAAS,Awaiting Results,Competitive Bid,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,1,2020,4,189,Competitive BidGovernment: Australia: Local & State,0012e000002Zmo0AACCompetitive Bid,Competitive BidServices,7,0
0062e000002QkFhAAK,Identifying,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,Large Australian Corporate,1,0,0,2020,4,136,Research ContractLarge Australian Corporate,NotGivenResearch Contract,Research ContractAgriculture & Horticulture,1,0
0062e000002QkHdAAK,Identifying,Competitive Bid,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Transportation & Logistics,Transportation & Logistics,Government: International,1,0,1,2020,4,26,Competitive BidGovernment: International,0012e000002ZLg7AAGCompetitive Bid,Competitive BidTransportation & Logistics,1,0
0062e000002QkVaAAK,Application,Competitive Bid,RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2020,4,216,Competitive BidGovernment: Australia: Local & State,0012e000002Zmo0AACCompetitive Bid,Competitive BidServices,8,0
0062e000002QkwBAAS,Developing,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgIAAW,NotGiven,0,Services,Education,University,1,0,0,2020,4,286,Custom Education (MSPACE Included)University,0012e000002ZLgIAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,1,0
0062e000002QlcVAAS,Application,Competitive Bid,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Health,Health Care & Healthy Aging,Not for profit,1,0,1,2020,4,42,Competitive BidNot for profit,0012e000002ZGfbAAGCompetitive Bid,Competitive BidHealth,1,0
0062e000002Qpc1AAC,Developing,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002YlhnAAC,0,Services,Financial & Insurance,Government: Australia: Federal,1,0,1,2020,4,194,Research ContractGovernment: Australia: Federal,0012e000002ZLgJAAWResearch Contract,Research ContractServices,1,0
0062e000002QpcLAAS,Identifying,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002YlhnAAC,0,Services,Education,Government: Australia: Local & State,1,1,0,2020,4,164,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,9,0
0062e000002QpeMAAS,Developing,Research Contract,RIC-BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2020,4,134,Research ContractGovernment: Australia: Local & State,0012e000002ZLgJAAWResearch Contract,Research ContractHealth,10,0
0062e000002QrgIAAS,Execution / Closing,Co-Location,RIC RE&D and BD&I,NotGiven,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,1,2020,4,224,Co-LocationSME (small to medium enterprise),NotGivenCo-Location,Co-LocationTechnology: IT & Telephone Services,1,0
0062e000002QrH6AAK,Identifying,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Business & Professional,Multinational / Other Large Corporate,1,0,0,2020,4,163,Research ContractMultinational / Other Large Corporate,0012e000002ZLg7AAGResearch Contract,Research ContractServices,2,0
0062e000002QrXTAA0,Awaiting Results,Parent Grant,RIC-RE&D,NotGiven,NotGiven,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2020,4,72,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantPublic Administration,48,0
0062e000002QsW9AAK,Execution / Closing,Co-Location,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Environmental,Government: Australia: Local & State,1,0,1,2020,4,224,Co-LocationGovernment: Australia: Local & State,NotGivenCo-Location,Co-LocationServices,1,0
0062e000002QtOaAAK,Developing,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Construction & Construction Materials,Construction & Construction Materials,SME (small to medium enterprise),1,0,0,2020,4,403,Research ContractSME (small to medium enterprise),0012e000002ZmnxAACResearch Contract,Research ContractConstruction & Construction Materials,1,0
0062e000002QtQlAAK,Proposing,Technology Transfer,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2020,4,130,Technology TransferSME (small to medium enterprise),0012e000002ZmnxAACTechnology Transfer,Technology TransferHealth,4,0
0062e000002QuebAAC,Execution / Closing,Co-Location,RIC-RE&D,NotGiven,NotGiven,0,Health,Medical Devices,Multinational / Other Large Corporate,1,0,0,2020,4,20,Co-LocationMultinational / Other Large Corporate,NotGivenCo-Location,Co-LocationHealth,2,0
0062e000002QuQaAAK,Execution / Closing,Co-Location,RIC-RE&D,NotGiven,NotGiven,0,Manufacturing & R&D,"Hardware, Electronics and Electrical Equipment",SME (small to medium enterprise),1,0,0,2020,4,223,Co-LocationSME (small to medium enterprise),NotGivenCo-Location,Co-LocationManufacturing & R&D,1,0
0062e000002Qv3JAAS,Proposing,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Transportation & Logistics,Transportation & Logistics,Government: Australia: Local & State,1,0,1,2020,4,132,Research ContractGovernment: Australia: Local & State,0012e000002ZGfbAAGResearch Contract,Research ContractTransportation & Logistics,1,0
0062e000002QyyeAAC,Identifying,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Services,Business & Professional,Multinational / Other Large Corporate,1,0,0,2020,4,212,Custom Education (MSPACE Included)Multinational / Other Large Corporate,0012e000002ZLg7AAGCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,1,0
0062e000002QzijAAC,Execution / Closing,Co-Location,RIC-RE&D,NotGiven,NotGiven,0,Services,Business & Professional,SME (small to medium enterprise),1,0,0,2020,4,1,Co-LocationSME (small to medium enterprise),NotGivenCo-Location,Co-LocationServices,1,0
0062e000002QzLzAAK,Pre-submission,Parent Grant,RIC-BD&I,NotGiven,NotGiven,0,Energy & Utilities,Energy & Utilities,Government: Australia: Federal,1,1,0,2020,4,1346,Parent GrantGovernment: Australia: Federal,NotGivenParent Grant,Parent GrantEnergy & Utilities,5,0
0062e000002QzxGAAS,Execution / Closing,Co-Location,RIC-RE&D,NotGiven,NotGiven,0,Materials: Chemicals & Industrial Metals,Materials: Chemicals & Industrial Metals,SME (small to medium enterprise),1,0,1,2020,4,19,Co-LocationSME (small to medium enterprise),NotGivenCo-Location,Co-LocationMaterials: Chemicals & Industrial Metals,1,0
0062e000002R2UVAA0,Identifying,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Not for profit,1,0,0,2020,4,218,Custom Education (MSPACE Included)Not for profit,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services,2,0
0062e000002R3DGAA0,Execution / Closing,Co-Location,RIC-RE&D,NotGiven,NotGiven,0,Manufacturing & R&D,"Hardware, Electronics and Electrical Equipment",Multinational / Other Large Corporate,1,0,1,2020,4,99,Co-LocationMultinational / Other Large Corporate,NotGivenCo-Location,Co-LocationManufacturing & R&D,3,0
0062e000002R4AhAAK,Proposing,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2020,4,221,Research ContractSME (small to medium enterprise),0012e000002ZGfbAAGResearch Contract,Research ContractHealth,2,0
0062e000002R4BaAAK,Proposing,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,1,2020,4,221,Technology TransferSME (small to medium enterprise),0012e000002ZGfbAAGTechnology Transfer,Technology TransferHealth,3,0
0062e000002R4iqAAC,Pre-submission,Parent Grant,Not supported,NotGiven,NotGiven,0,Health,Research Tools/Consumables,Government: International,1,0,0,2020,4,893,Parent GrantGovernment: International,NotGivenParent Grant,Parent GrantHealth,1,0
0062e000002R4ivAAC,Pre-submission,Parent Grant,Not supported,NotGiven,NotGiven,0,Services,Education,Not for profit,1,0,0,2020,4,8,Parent GrantNot for profit,NotGivenParent Grant,Parent GrantServices,1,0
0062e000002R4jkAAC,Pre-submission,Parent Grant,Not supported,NotGiven,NotGiven,0,Services,Education,Not for profit,1,0,0,2020,4,68,Parent GrantNot for profit,NotGivenParent Grant,Parent GrantServices,1,0
0062e000002R4jpAAC,Pre-submission,Parent Grant,Not supported,NotGiven,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,0,0,2020,4,27,Parent GrantMultinational / Other Large Corporate,NotGivenParent Grant,Parent GrantTechnology: IT & Telephone Services,3,0
0062e000002R4juAAC,Pre-submission,Parent Grant,Not supported,NotGiven,NotGiven,0,Services,Community,Not for profit,1,0,0,2020,4,28,Parent GrantNot for profit,NotGivenParent Grant,Parent GrantServices,1,0
0062e000002R4jVAAS,Pre-submission,Parent Grant,Not supported,NotGiven,NotGiven,0,Defence,Defence,Government: International,1,0,0,2020,4,11,Parent GrantGovernment: International,NotGivenParent Grant,Parent GrantDefence,1,0
0062e000002R4jzAAC,Pre-submission,Parent Grant,Not supported,NotGiven,NotGiven,0,Services,Education,Government: International,1,0,0,2020,4,29,Parent GrantGovernment: International,NotGivenParent Grant,Parent GrantServices,1,0
0062e000002R4k4AAC,Pre-submission,Parent Grant,Not supported,NotGiven,NotGiven,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2020,4,29,Parent GrantMultinational / Other Large Corporate,NotGivenParent Grant,Parent GrantHealth,2,0
0062e000002R4KcAAK,Developing,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,1,0,2020,4,160,Research ContractMultinational / Other Large Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,2,0
0062e000002R4kEAAS,Pre-submission,Parent Grant,Not supported,NotGiven,NotGiven,0,Services,Education,Government: International,1,0,0,2020,4,33,Parent GrantGovernment: International,NotGivenParent Grant,Parent GrantServices,2,0
0062e000002R4kiAAC,Pre-submission,Parent Grant,Not supported,NotGiven,NotGiven,0,Defence,Defence,Government: International,1,0,0,2020,4,35,Parent GrantGovernment: International,NotGivenParent Grant,Parent GrantDefence,8,0
0062e000002R4knAAC,Pre-submission,Parent Grant,Not supported,NotGiven,NotGiven,0,Services,Education,Government: International,1,0,0,2020,4,176,Parent GrantGovernment: International,NotGivenParent Grant,Parent GrantServices,1,0
0062e000002R4kOAAS,Pre-submission,Parent Grant,Not supported,NotGiven,NotGiven,0,Defence,Defence,Government: International,1,0,0,2020,4,35,Parent GrantGovernment: International,NotGivenParent Grant,Parent GrantDefence,9,0
0062e000002R4ksAAC,Pre-submission,Parent Grant,Not supported,NotGiven,NotGiven,0,Services,Education,Not for profit,1,0,0,2020,4,43,Parent GrantNot for profit,NotGivenParent Grant,Parent GrantServices,1,0
0062e000002R4kxAAC,Pre-submission,Parent Grant,Not supported,NotGiven,NotGiven,0,Defence,Defence,Government: International,1,0,0,2020,4,46,Parent GrantGovernment: International,NotGivenParent Grant,Parent GrantDefence,10,0
0062e000002R4l2AAC,Pre-submission,Parent Grant,Not supported,NotGiven,NotGiven,0,Services,Education,Government: International,1,0,0,2020,4,67,Parent GrantGovernment: International,NotGivenParent Grant,Parent GrantServices,1,0
0062e000002R4ltAAC,Pre-submission,Parent Grant,Not supported,NotGiven,NotGiven,0,Services,Education,Not for profit,1,0,0,2020,4,67,Parent GrantNot for profit,NotGivenParent Grant,Parent GrantServices,1,0
0062e000002R4mNAAS,Pre-submission,Parent Grant,Not supported,NotGiven,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,0,0,2020,4,68,Parent GrantMultinational / Other Large Corporate,NotGivenParent Grant,Parent GrantTechnology: IT & Telephone Services,1,0
0062e000002R4mXAAS,Pre-submission,Parent Grant,Not supported,NotGiven,NotGiven,0,Manufacturing & R&D,"Hardware, Electronics and Electrical Equipment",Multinational / Other Large Corporate,1,0,0,2020,4,99,Parent GrantMultinational / Other Large Corporate,NotGivenParent Grant,Parent GrantManufacturing & R&D,1,0
0062e000002R4o9AAC,Pre-submission,Parent Grant,Not supported,NotGiven,NotGiven,0,Defence,Defence,Government: International,1,0,0,2020,4,160,Parent GrantGovernment: International,NotGivenParent Grant,Parent GrantDefence,1,0
0062e000002R4odAAC,Pre-submission,Parent Grant,Not supported,NotGiven,NotGiven,0,Services,Education,Government: International,1,0,0,2020,4,191,Parent GrantGovernment: International,NotGivenParent Grant,Parent GrantServices,1,0
