StageName,RecordType.Name,RICE_Supported__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,tasks_events,CreatedYear,CreatedMonth,year_length,oppo_busi,fac_oppo,oppo_Industry,RN,f_won_before
0,Research Contract,RIC-RE&D,0012e000002ZLgJAAW,NotGiven,0,Services,Financial & Insurance,SME (small to medium enterprise),1,0,0,2017,7,2,Research ContractSME (small to medium enterprise),0012e000002ZLgJAAWResearch Contract,Research ContractServices,1,0
1,Panel,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2018,6,1,PanelGovernment: Australia: Local & State,0012e000002ZLg7AAGPanel,PanelPublic Administration,1,0
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,1,Services,Education,University,1,0,0,2017,1,0,Custom Education (MSPACE Included)University,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,164,1
0,Co-Location,RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2018,10,1,Co-LocationGovernment: Australia: Federal,NotGivenCo-Location,Co-LocationPublic Administration,1,0
1,Grants,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Health,Medical Devices,Multinational / Other Large Corporate,1,0,0,2019,2,0,GrantsMultinational / Other Large Corporate,0012e000002ZGfbAAGGrants,GrantsHealth,1,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Pharmaceuticals,Large Australian Corporate,1,0,0,2017,4,2,Research ContractLarge Australian Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,4,1
0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZLgIAAW,NotGiven,0,Construction & Construction Materials,Construction & Construction Materials,Government: Australia: Local & State,1,1,0,2017,7,0,Consultancy (Non-research)Government: Australia: Local & State,0012e000002ZLgIAAWConsultancy (Non-research),Consultancy (Non-research)Construction & Construction Materials,1,0
0,Sponsorship,Not supported,0012e000002ZLgJAAW,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2018,10,1,SponsorshipGovernment: Australia: Federal,0012e000002ZLgJAAWSponsorship,SponsorshipPublic Administration,2,0
1,Research Contract,RIC RE&D and BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Agriculture & Horticulture,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),1,0,0,2018,12,0,Research ContractRDC (Rural Research and Development Corporations),0012e000002ZmnzAACResearch Contract,Research ContractAgriculture & Horticulture,17,1
0,Research Contract,RIC-BD&I,0012e000002ZLgIAAW,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Large Australian Corporate,1,0,0,2019,11,1,Research ContractLarge Australian Corporate,0012e000002ZLgIAAWResearch Contract,Research ContractTechnology: IT & Telephone Services,2,0
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Services,Education,Not for profit,1,0,0,2016,10,3,Custom Education (MSPACE Included)Not for profit,0012e000002ZmOZAA0Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services,1,0
0,Research Contract,RIC-RE&D,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2018,10,1,Research ContractGovernment: Australia: Federal,0012e000002ZLg7AAGResearch Contract,Research ContractPublic Administration,3,0
1,Research Contract,RIC-BD&I,0012e000002ZLgIAAW,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,0,2019,3,0,Research ContractGovernment: Australia: Local & State,0012e000002ZLgIAAWResearch Contract,Research ContractPublic Administration,26,1
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002Ym9QAAS,0,Health,Pharmaceuticals,Large Australian Corporate,1,0,0,2017,4,2,Research ContractLarge Australian Corporate,0012e000002ZmnxAACResearch Contract,Research ContractHealth,5,1
1,Technology Transfer,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,0,2018,7,0,Technology TransferSME (small to medium enterprise),0012e000002ZLg7AAGTechnology Transfer,Technology TransferHealth,1,0
0,Co-Location,RIC-RE&D,NotGiven,NotGiven,0,Defence,Defence,Multinational / Other Large Corporate,1,1,0,2018,10,1,Co-LocationMultinational / Other Large Corporate,NotGivenCo-Location,Co-LocationDefence,3,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Agriculture & Horticulture,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),1,0,0,2017,12,1,Research ContractRDC (Rural Research and Development Corporations),0012e000002ZmnxAACResearch Contract,Research ContractAgriculture & Horticulture,7,1
0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,Large Australian Corporate,1,0,0,2017,4,2,Research ContractLarge Australian Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,6,1
1,Technology Transfer,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Services,Education,SME (small to medium enterprise),1,0,1,2018,10,1,Technology TransferSME (small to medium enterprise),0012e000002ZLg7AAGTechnology Transfer,Technology TransferServices,1,0
0,Research Contract,RIC-RE&D,NotGiven,NotGiven,0,Energy & Utilities,Energy & Utilities,Multinational / Other Large Corporate,1,0,0,2018,10,2,Research ContractMultinational / Other Large Corporate,NotGivenResearch Contract,Research ContractEnergy & Utilities,3,0
1,Research Contract,RIC-BD&I,0012e000002ZNYOAA4,0012e000002Z4IxAAK,0,Public Administration,Public Administration,Not for profit,1,0,0,2019,6,1,Research ContractNot for profit,0012e000002ZNYOAA4Research Contract,Research ContractPublic Administration,1,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,Large Australian Corporate,1,0,0,2017,4,2,Research ContractLarge Australian Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,10,1
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Zt1PAAS,0,Energy & Utilities,Energy & Utilities,Multinational / Other Large Corporate,1,0,0,2018,10,2,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractEnergy & Utilities,2,0
1,Research Contract,RIC-BD&I,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2019,4,0,Research ContractGovernment: Australia: Local & State,0012e000002ZmnzAACResearch Contract,Research ContractHealth,5,1
0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2016,6,3,Research ContractSME (small to medium enterprise),NotGivenResearch Contract,Research ContractHealth,1,0
0,Technology Transfer,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Services,Engineering and Scientific,Government: Australia: Federal,1,0,0,2018,5,1,Technology TransferGovernment: Australia: Federal,0012e000002ZLg7AAGTechnology Transfer,Technology TransferServices,4,1
0,Research Contract,RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2018,1,1,Research ContractGovernment: Australia: Local & State,0012e000002Zmo0AACResearch Contract,Research ContractPublic Administration,1,0
0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2016,6,3,Research ContractSME (small to medium enterprise),NotGivenResearch Contract,Research ContractHealth,2,0
0,Technology Transfer,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Services,Engineering and Scientific,Government: Australia: Federal,1,0,0,2018,7,1,Technology TransferGovernment: Australia: Federal,0012e000002ZLg7AAGTechnology Transfer,Technology TransferServices,5,1
0,Research Contract,RIC-RE&D,0012e000002ZLg7AAG,NotGiven,0,Transportation & Logistics,Transportation & Logistics,Not for profit,1,0,0,2017,5,3,Research ContractNot for profit,0012e000002ZLg7AAGResearch Contract,Research ContractTransportation & Logistics,1,0
1,Consultancy (Non-research),RIC-BD&I,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Services,Education,Government: Australia: Local & State,1,0,0,2019,10,0,Consultancy (Non-research)Government: Australia: Local & State,0012e000002ZmnzAACConsultancy (Non-research),Consultancy (Non-research)Services,1,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Pharmaceuticals,Large Australian Corporate,1,0,0,2017,3,2,Research ContractLarge Australian Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,3,1
0,Technology Transfer,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Materials: Chemicals & Industrial Metals,Materials: Chemicals & Industrial Metals,SME (small to medium enterprise),1,0,0,2018,10,1,Technology TransferSME (small to medium enterprise),0012e000002ZmnxAACTechnology Transfer,Technology TransferMaterials: Chemicals & Industrial Metals,2,0
0,Research Contract,RIC-BD&I,0012e000002Zt1RAAS,0012e000002YnrYAAS,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2019,2,0,Research ContractGovernment: Australia: Local & State,0012e000002Zt1RAASResearch Contract,Research ContractPublic Administration,1,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Pharmaceuticals,Large Australian Corporate,1,0,0,2017,4,2,Research ContractLarge Australian Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,7,1
0,Technology Transfer,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Materials: Chemicals & Industrial Metals,Materials: Chemicals & Industrial Metals,SME (small to medium enterprise),1,0,0,2018,10,0,Technology TransferSME (small to medium enterprise),0012e000002ZLg7AAGTechnology Transfer,Technology TransferMaterials: Chemicals & Industrial Metals,1,0
0,Research Contract,RIC-BD&I,0012e000002ZLgIAAW,NotGiven,0,Services,Community,Government: Australia: Local & State,1,0,0,2019,7,0,Research ContractGovernment: Australia: Local & State,0012e000002ZLgIAAWResearch Contract,Research ContractServices,2,0
1,Research Contract,RIC RE&D and BD&I,0012e000002ZLgIAAW,NotGiven,0,Services,Community,Government: Australia: Local & State,1,0,0,2018,3,0,Research ContractGovernment: Australia: Local & State,0012e000002ZLgIAAWResearch Contract,Research ContractServices,2,0
0,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Health,Pharmaceuticals,Large Australian Corporate,1,0,0,2017,4,2,Research ContractLarge Australian Corporate,0012e000002ZLg7AAGResearch Contract,Research ContractHealth,8,1
0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Materials: Chemicals & Industrial Metals,Materials: Chemicals & Industrial Metals,Multinational / Other Large Corporate,1,0,0,2018,7,1,Technology TransferMultinational / Other Large Corporate,0012e000002ZLg7AAGTechnology Transfer,Technology TransferMaterials: Chemicals & Industrial Metals,2,0
0,Research Contract,RIC-BD&I,0012e000002ZLgIAAW,NotGiven,0,Services,Engineering and Scientific,Multinational / Other Large Corporate,1,0,0,2019,6,0,Research ContractMultinational / Other Large Corporate,0012e000002ZLgIAAWResearch Contract,Research ContractServices,1,0
1,Panel,RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2018,1,1,PanelGovernment: Australia: Local & State,0012e000002Zmo0AACPanel,PanelServices,71,1
0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,Large Australian Corporate,1,0,0,2017,5,2,Research ContractLarge Australian Corporate,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,14,1
0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Materials: Chemicals & Industrial Metals,Materials: Chemicals & Industrial Metals,Multinational / Other Large Corporate,1,0,0,2018,7,0,Technology TransferMultinational / Other Large Corporate,0012e000002ZmnxAACTechnology Transfer,Technology TransferMaterials: Chemicals & Industrial Metals,1,0
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgIAAW,NotGiven,0,Construction & Construction Materials,Construction & Construction Materials,Not for profit,1,0,0,2019,4,0,Custom Education (MSPACE Included)Not for profit,0012e000002ZLgIAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Construction & Construction Materials,1,0
0,Consultancy (Non-research),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2019,8,0,Consultancy (Non-research)Government: Australia: Local & State,0012e000002Zmo0AACConsultancy (Non-research),Consultancy (Non-research)Services,22,1
1,Grants,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,1,Aquaculture & Fisheries,Aquaculture & Fisheries,SME (small to medium enterprise),1,0,0,2018,9,1,GrantsSME (small to medium enterprise),0012e000002ZmnxAACGrants,GrantsAquaculture & Fisheries,1,0
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgIAAW,NotGiven,0,Construction & Construction Materials,Construction & Construction Materials,Multinational / Other Large Corporate,1,1,0,2019,7,1,Custom Education (MSPACE Included)Multinational / Other Large Corporate,0012e000002ZLgIAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Construction & Construction Materials,7,1
0,Panel,RIC RE&D and BD&I,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2018,5,0,PanelGovernment: Australia: Local & State,0012e000002ZNYOAA4Panel,PanelPublic Administration,3,1
0,Grants,Not supported,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Transportation & Logistics,Transportation & Logistics,SME (small to medium enterprise),1,0,0,2018,11,1,GrantsSME (small to medium enterprise),0012e000002ZLg7AAGGrants,GrantsTransportation & Logistics,3,1
0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2018,5,0,Research ContractGovernment: Australia: Federal,0012e000002ZGfbAAGResearch Contract,Research ContractHealth,3,1
1,Research Contract,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2018,6,0,Research ContractGovernment: Australia: Federal,0012e000002ZLgJAAWResearch Contract,Research ContractHealth,4,1
0,Research Contract,RIC RE&D and BD&I,0012e000002ZLgIAAW,NotGiven,0,Services,Community,Government: Australia: Local & State,1,0,0,2018,5,0,Research ContractGovernment: Australia: Local & State,0012e000002ZLgIAAWResearch Contract,Research ContractServices,1,0
0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Services,Environmental,Government: Australia: Local & State,1,0,0,2017,7,2,Consultancy (Non-research)Government: Australia: Local & State,0012e000002ZmnxAACConsultancy (Non-research),Consultancy (Non-research)Services,2,1
1,Research Contract,RIC RE&D and BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Services,Education,Government: Australia: Federal,1,1,0,2018,6,0,Research ContractGovernment: Australia: Federal,0012e000002ZLgJAAWResearch Contract,Research ContractServices,19,1
0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Services,Community,Government: Australia: Local & State,1,0,0,2018,4,0,Research ContractGovernment: Australia: Local & State,0012e000002ZGfbAAGResearch Contract,Research ContractServices,3,0
1,Consultancy (Non-research),RIC-BD&I,0012e000002ZLgJAAW,0012e000002Zt0YAAS,0,Services,Community,Government: Australia: Local & State,1,0,0,2018,10,0,Consultancy (Non-research)Government: Australia: Local & State,0012e000002ZLgJAAWConsultancy (Non-research),Consultancy (Non-research)Services,7,1
0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Services,Community,Government: Australia: Local & State,1,0,0,2017,11,2,Research ContractGovernment: Australia: Local & State,0012e000002ZGfbAAGResearch Contract,Research ContractServices,2,0
1,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,NotGiven,0,Services,Community,Government: Australia: Local & State,1,0,0,2018,4,0,Research ContractGovernment: Australia: Local & State,0012e000002ZGfbAAGResearch Contract,Research ContractServices,4,0
0,Research Contract,RIC-BD&I,0012e000002ZmnzAAC,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,SME (small to medium enterprise),1,0,0,2019,5,0,Research ContractSME (small to medium enterprise),0012e000002ZmnzAACResearch Contract,Research ContractAgriculture & Horticulture,1,0
0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2016,6,3,Research ContractMultinational / Other Large Corporate,NotGivenResearch Contract,Research ContractHealth,1,0
