StageName,RecordType.Name,RICE_Supported__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,CreatedYear,CreatedMonth,year_length,oppo_busi,fac_oppo,oppo_Industry
0,Research Contract,RIC-BD&I,0012e000002Zt1RAAS,NotGiven,0,Services,Community,Not for profit,1,0,2019,8,0,Research ContractNot for profit,0012e000002Zt1RAASResearch Contract,Research ContractServices
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Manufacturing & R&D,Aerospace,SME (small to medium enterprise),1,0,2019,5,1,Research ContractSME (small to medium enterprise),0012e000002ZmnxAACResearch Contract,Research ContractManufacturing & R&D
0,Panel,RIC RE&D and BD&I,0012e000002Zt1RAAS,NotGiven,0,Services,Financial & Insurance,Government: Australia: Federal,1,0,2016,11,3,PanelGovernment: Australia: Federal,0012e000002Zt1RAASPanel,PanelServices
0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,2019,10,0,Consultancy (Non-research)Government: Australia: Local & State,NotGivenConsultancy (Non-research),Consultancy (Non-research)Services
1,Research Contract,RIC-BD&I,0012e000002Zt1RAAS,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,2019,3,0,Research ContractGovernment: Australia: Federal,0012e000002Zt1RAASResearch Contract,Research ContractPublic Administration
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Zt1PAAS,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2019,4,0,Research ContractGovernment: Australia: Local & State,0012e000002ZmnxAACResearch Contract,Research ContractPublic Administration
1,Grants,Not supported,0012e000002Zt1RAAS,NotGiven,0,Public Administration,Public Administration,Government: International,1,0,2019,8,0,GrantsGovernment: International,0012e000002Zt1RAASGrants,GrantsPublic Administration
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zt1RAAS,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,2019,4,0,Custom Education (MSPACE Included)Government: Australia: Federal,0012e000002Zt1RAASCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,NotGiven,0,Defence,Defence,Government: International,1,0,2017,11,2,Research ContractGovernment: International,0012e000002ZmnxAACResearch Contract,Research ContractDefence
0,Grants,Not supported,0012e000002Zt1RAAS,NotGiven,0,Services,Community,Government: International,1,0,2019,3,0,GrantsGovernment: International,0012e000002Zt1RAASGrants,GrantsServices
0,Consultancy (Non-research),RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: International,1,0,2019,9,0,Consultancy (Non-research)Government: International,NotGivenConsultancy (Non-research),Consultancy (Non-research)Public Administration
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zt1RAAS,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,2019,4,0,Custom Education (MSPACE Included)Government: Australia: Federal,0012e000002Zt1RAASCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration
0,Research Contract,RIC-RE&D,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Defence,Defence,Government: International,1,0,2019,4,0,Research ContractGovernment: International,0012e000002ZmnxAACResearch Contract,Research ContractDefence
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zt1RAAS,NotGiven,0,Energy & Utilities,Energy & Utilities,Multinational / Other Large Corporate,1,0,2016,1,0,Custom Education (MSPACE Included)Multinational / Other Large Corporate,0012e000002Zt1RAASCustom Education (MSPACE Included),Custom Education (MSPACE Included)Energy & Utilities
0,Consultancy (Non-research),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Federal,1,0,2019,8,0,Consultancy (Non-research)Government: Australia: Federal,0012e000002Zmo0AACConsultancy (Non-research),Consultancy (Non-research)Services
0,Grants,Not supported,0012e000002Zt1RAAS,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,2019,3,0,GrantsGovernment: Australia: Federal,0012e000002Zt1RAASGrants,GrantsPublic Administration
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Defence,Defence,Government: International,1,0,2019,4,1,Research ContractGovernment: International,0012e000002ZmnxAACResearch Contract,Research ContractDefence
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zt1RAAS,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,2019,5,0,Custom Education (MSPACE Included)Government: Australia: Federal,0012e000002Zt1RAASCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration
0,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: International,1,0,2019,9,0,Custom Education (MSPACE Included)Government: International,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zt1RAAS,0012e000002YnrYAAS,0,Services,Business & Professional,Not for profit,1,0,2019,1,-1,Custom Education (MSPACE Included)Not for profit,0012e000002Zt1RAASCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Internship,RIC-RE&D,NotGiven,NotGiven,0,Defence,Defence,Multinational / Other Large Corporate,1,0,2019,3,0,InternshipMultinational / Other Large Corporate,NotGivenInternship,InternshipDefence
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zt1RAAS,0012e000002YnrYAAS,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2019,1,0,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zt1RAASCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration
0,Panel,RIC-BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,2019,10,0,PanelGovernment: Australia: Local & State,NotGivenPanel,PanelServices
1,Research Contract,RIC RE&D and BD&I,0012e000002Zt1RAAS,NotGiven,0,Public Administration,Public Administration,Government: International,1,0,2017,7,2,Research ContractGovernment: International,0012e000002Zt1RAASResearch Contract,Research ContractPublic Administration
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Zt1PAAS,0,Energy & Utilities,Energy & Utilities,Large Australian Corporate,1,0,2019,6,0,Research ContractLarge Australian Corporate,0012e000002ZmnxAACResearch Contract,Research ContractEnergy & Utilities
0,Research Contract,RIC-BD&I,0012e000002Zt1RAAS,NotGiven,0,Defence,Defence,Government: Australia: Federal,1,0,2019,5,0,Research ContractGovernment: Australia: Federal,0012e000002Zt1RAASResearch Contract,Research ContractDefence
0,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,1,2019,9,0,Custom Education (MSPACE Included)Government: Australia: Local & State,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration
0,Custom Education (MSPACE Included),Not supported,0012e000002Zt1RAAS,NotGiven,0,Public Administration,Public Administration,Government: International,1,0,2018,5,0,Custom Education (MSPACE Included)Government: International,0012e000002Zt1RAASCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Ym9QAAS,1,Public Administration,Public Administration,Government: Australia: Federal,1,0,2019,9,2,Research ContractGovernment: Australia: Federal,0012e000002ZmnxAACResearch Contract,Research ContractPublic Administration
0,Custom Education (MSPACE Included),RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2019,10,0,Custom Education (MSPACE Included)Government: Australia: Local & State,NotGivenCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration
1,Grants,Not supported,0012e000002Zt1RAAS,NotGiven,0,Services,Education,University,1,0,2019,3,0,GrantsUniversity,0012e000002Zt1RAASGrants,GrantsServices
0,Internship,RIC-RE&D,0012e000002ZmnxAAC,0012e000002Ym9QAAS,0,Defence,Defence,SME (small to medium enterprise),1,0,2018,8,0,InternshipSME (small to medium enterprise),0012e000002ZmnxAACInternship,InternshipDefence
0,Research Contract,RIC-BD&I,0012e000002Zt1RAAS,NotGiven,0,Mining & Refining,Mining & Refining,Large Australian Corporate,1,0,2019,3,0,Research ContractLarge Australian Corporate,0012e000002Zt1RAASResearch Contract,Research ContractMining & Refining
0,Consultancy (Non-research),RIC-BD&I,0012e000002Zmo0AAC,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,0,2019,9,1,Consultancy (Non-research)Multinational / Other Large Corporate,0012e000002Zmo0AACConsultancy (Non-research),Consultancy (Non-research)Technology: IT & Telephone Services
0,Grants,RIC-RE&D,0012e000002Zt1RAAS,NotGiven,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,2019,6,1,GrantsGovernment: Australia: Federal,0012e000002Zt1RAASGrants,GrantsPublic Administration
0,Research Contract,RIC-RE&D,NotGiven,NotGiven,0,Defence,Defence,Government: International,1,0,2019,5,0,Research ContractGovernment: International,NotGivenResearch Contract,Research ContractDefence
1,Research Contract,RIC RE&D and BD&I,0012e000002Zt1RAAS,NotGiven,0,Services,Community,Government: International,1,0,2016,10,3,Research ContractGovernment: International,0012e000002Zt1RAASResearch Contract,Research ContractServices
0,Research Contract,RIC RE&D and BD&I,0012e000002ZLgIAAW,NotGiven,0,Services,Business & Professional,SME (small to medium enterprise),1,0,2016,5,3,Research ContractSME (small to medium enterprise),0012e000002ZLgIAAWResearch Contract,Research ContractServices
0,Custom Education (MSPACE Included),RIC-BD&I,0012e000002Zt1RAAS,NotGiven,0,Services,Business & Professional,Large Australian Corporate,1,0,2018,10,1,Custom Education (MSPACE Included)Large Australian Corporate,0012e000002Zt1RAASCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Defence,Defence,Government: International,1,0,2017,12,1,Research ContractGovernment: International,0012e000002ZmnxAACResearch Contract,Research ContractDefence
1,Custom Education (MSPACE Included),RIC-BD&I,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Public Administration,Public Administration,Government: International,1,0,2018,9,1,Custom Education (MSPACE Included)Government: International,0012e000002ZLgJAAWCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration
0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnzAAC,NotGiven,0,Services,Business & Professional,SME (small to medium enterprise),1,0,2016,6,3,Research ContractSME (small to medium enterprise),0012e000002ZmnzAACResearch Contract,Research ContractServices
1,Grants,Not supported,0012e000002Zt1RAAS,NotGiven,0,Services,Education,University,1,0,2019,4,0,GrantsUniversity,0012e000002Zt1RAASGrants,GrantsServices
0,Research Contract,RIC-RE&D,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Defence,Defence,Government: International,1,0,2019,3,0,Research ContractGovernment: International,0012e000002ZmnxAACResearch Contract,Research ContractDefence
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZNYOAA4,0012e000002YmNRAA0,0,Services,Education,Government: International,1,0,2017,8,0,Custom Education (MSPACE Included)Government: International,0012e000002ZNYOAA4Custom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,1,2018,6,0,Research ContractSME (small to medium enterprise),0012e000002ZLg7AAGResearch Contract,Research ContractTechnology: IT & Telephone Services
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002Ym9QAAS,0,Manufacturing & R&D,"Hardware, Electronics and Electrical Equipment",Multinational / Other Large Corporate,1,0,2019,5,1,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractManufacturing & R&D
0,Grants,Not supported,0012e000002Zt1RAAS,NotGiven,0,Services,Community,Not for profit,1,0,2019,5,0,GrantsNot for profit,0012e000002Zt1RAASGrants,GrantsServices
0,Grants,Not supported,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Mining & Refining,Mining & Refining,SME (small to medium enterprise),1,0,2018,5,1,GrantsSME (small to medium enterprise),0012e000002ZLg7AAGGrants,GrantsMining & Refining
1,Grants,Not supported,0012e000002Zt1RAAS,NotGiven,0,Services,Education,University,1,0,2019,6,0,GrantsUniversity,0012e000002Zt1RAASGrants,GrantsServices
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Manufacturing & R&D,"Hardware, Electronics and Electrical Equipment",Multinational / Other Large Corporate,1,0,2019,5,1,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractManufacturing & R&D
1,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Engineering and Scientific,Not for profit,1,0,2019,10,0,Research ContractNot for profit,NotGivenResearch Contract,Research ContractServices
0,Research Contract,Not supported,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Services,Financial & Insurance,Large Australian Corporate,1,0,2018,4,0,Research ContractLarge Australian Corporate,0012e000002ZLg7AAGResearch Contract,Research ContractServices
0,Grants,Not supported,0012e000002Zt1RAAS,NotGiven,0,Services,Education,University,1,0,2019,5,0,GrantsUniversity,0012e000002Zt1RAASGrants,GrantsServices
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Manufacturing & R&D,"Hardware, Electronics and Electrical Equipment",Multinational / Other Large Corporate,1,0,2019,5,0,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractManufacturing & R&D
1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zt1RAAS,0012e000002YnrYAAS,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,2018,4,0,Custom Education (MSPACE Included)Government: Australia: Local & State,0012e000002Zt1RAASCustom Education (MSPACE Included),Custom Education (MSPACE Included)Public Administration
0,Consultancy (Non-research),RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Services,Engineering and Scientific,Multinational / Other Large Corporate,1,1,2018,1,1,Consultancy (Non-research)Multinational / Other Large Corporate,0012e000002ZLg7AAGConsultancy (Non-research),Consultancy (Non-research)Services
0,Grants,Not supported,0012e000002Zt1RAAS,NotGiven,0,Services,Education,University,1,0,2019,5,0,GrantsUniversity,0012e000002Zt1RAASGrants,GrantsServices
0,Research Contract,RIC-BD&I,0012e000002ZmnxAAC,0012e000002YmVtAAK,0,Manufacturing & R&D,"Hardware, Electronics and Electrical Equipment",Multinational / Other Large Corporate,1,0,2019,6,0,Research ContractMultinational / Other Large Corporate,0012e000002ZmnxAACResearch Contract,Research ContractManufacturing & R&D
0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zt1RAAS,NotGiven,0,Services,"Retail, Travel, Hospitality & Leisure",Government: Australia: Federal,1,0,2018,6,1,Custom Education (MSPACE Included)Government: Australia: Federal,0012e000002Zt1RAASCustom Education (MSPACE Included),Custom Education (MSPACE Included)Services
0,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Services,Financial & Insurance,Government: Australia: Federal,1,0,2016,6,3,Research ContractGovernment: Australia: Federal,0012e000002ZLg7AAGResearch Contract,Research ContractServices
0,Grants,Not supported,0012e000002Zt1RAAS,NotGiven,0,Services,Education,University,1,0,2019,4,0,GrantsUniversity,0012e000002Zt1RAASGrants,GrantsServices
