StageName,RecordType.Name,RICE_Supported__c,Actual_Close_Date__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,RecordType.Name.1,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,CloseYear,CloseMonth,CreatedYear,CreatedMonth,time_length
Developing,Research Contract,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,7,2020,4,0
Developing,Consultancy (Non-research),RIC-BD&I,0,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2021,3,2020,4,1
Identifying,Consultancy (Non-research),RIC-BD&I,1,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,1,2020,12,2020,4,0
Identifying,Consultancy (Non-research),RIC-BD&I,0,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Not for profit,1,0,2020,8,2020,4,0
Proposing,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Public Administration,,Government: Australia: Federal,1,0,2020,9,2020,4,0
Closing,Consultancy (Non-research),RIC-BD&I,0,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Business Organization,Services,Education,University,1,0,2020,8,2020,5,0
Awaiting Results,Parent Grant,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2050,1,2020,5,30
Identifying,Research Contract,RIC-BD&I,0,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Business Organization,Services,Business & Professional,Government: Australia: Local & State,1,0,2021,2,2020,5,1
Identifying,Grants,RIC-BD&I,0,0012e000002ZmnxAAC,0012e000002YmMXAA0,1,Business Organization,Agriculture & Horticulture,,Government: Australia: Local & State,1,0,2020,11,2020,5,0
Pre-submission,Parent Grant,Not supported,0,NotGiven,NotGiven,0,Business Organization,Services,Education,Not for profit,1,0,2020,7,2020,5,0
Identifying,Research Contract,RIC-BD&I,0,NotGiven,NotGiven,0,Business Organization,Agriculture & Horticulture,,Multinational / Other Large Corporate,1,0,2020,9,2020,5,0
Identifying,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZLgJAAW,0012e000002YlhnAAC,0,Business Organization,Public Administration,,Government: Australia: Local & State,1,1,2020,8,2020,5,0
Identifying,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Not for profit,1,0,2020,12,2020,5,0
Identifying,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,1,2020,11,2020,5,0
Awaiting Results,Grants,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,1,Business Organization,Defence,,PFRO (Publicly-Funded Research Organisation),1,0,2020,11,2020,5,0
Identifying,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZmOZAA0,0012e000002ZLgBAAW,0,Business Organization,Services,Education,University,1,0,2020,12,2020,5,0
Develop Relationship/ Qualify opportunity,Co-Location,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Services,Business & Professional,Government: International,1,0,2020,5,2020,5,0
Developing,Research Contract,RIC-BD&I,0,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Business Organization,Mining & Refining,,Large Australian Corporate,1,0,2021,5,2020,5,1
Identifying,Custom Education (MSPACE Included),RIC-BD&I,0,NotGiven,NotGiven,0,Business Organization,Defence,,Government: Australia: Federal,1,0,2020,10,2020,5,0
Identifying,Custom Education (MSPACE Included),RIC-BD&I,0,NotGiven,NotGiven,0,Business Organization,Services,Education,University,1,0,2020,12,2020,5,0
Identifying,Custom Education (MSPACE Included),RIC-BD&I,0,NotGiven,NotGiven,0,Business Organization,Services,Education,University,1,0,2020,12,2020,5,0
Identifying,Competitive Bid,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Services,Community,Government: Australia: Local & State,1,0,2020,8,2020,5,0
Developing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Business Organization,Forestry & Paper,,Not for profit,1,0,2020,12,2020,5,0
Awaiting Results,Competitive Bid,RIC-BD&I,1,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Business Organization,Defence,,Government: Australia: Federal,1,0,2021,6,2020,5,1
Application,Competitive Bid,RIC-BD&I,1,0012e000002ZmnxAAC,0012e000002Zt1PAAS,0,Business Organization,Services,Environmental,Government: Australia: Local & State,1,0,2021,6,2020,5,1
Application,Panel,RIC-BD&I,0,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,0,2020,11,2020,5,0
Develop Relationship/ Qualify opportunity,Co-Location,RIC RE&D and BD&I,0,NotGiven,NotGiven,0,Business Organization,Health,Biotechnology (non-Pharma),Multinational / Other Large Corporate,1,0,2021,2,2020,5,1
Identifying,Research Contract,RIC-BD&I,0,NotGiven,NotGiven,0,Business Organization,Health,Biotechnology (non-Pharma),Multinational / Other Large Corporate,1,0,2021,2,2020,5,1
Identifying,Research Contract,RIC-BD&I,0,NotGiven,NotGiven,0,Business Organization,Health,Biotechnology (non-Pharma),Multinational / Other Large Corporate,1,0,2021,1,2020,5,1
Application,Competitive Bid,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Public Administration,,Government: Australia: Federal,1,0,2020,7,2020,5,0
Application,Competitive Bid,RIC-BD&I,1,0012e000002ZLgJAAW,0012e000002YoYUAA0,0,Business Organization,Public Administration,,Government: Australia: Federal,1,0,2020,6,2020,5,0
Proposing,Research Contract,RIC-BD&I,1,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Business Organization,Services,Education,University,1,0,2020,8,2020,5,0
Developing,Technology Transfer,RIC-BD&I,0,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Business & Professional,Multinational / Other Large Corporate,1,0,2020,10,2020,5,0
Developing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Services,Education,Multinational / Other Large Corporate,1,0,2020,10,2020,5,0
Awaiting Results,Competitive Bid,RIC-BD&I,0,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Business Organization,Technology: IT & Telephone Services,,Multinational / Other Large Corporate,1,0,2020,8,2020,5,0
Application,Competitive Bid,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0bAAC,1,Business Organization,Defence,,Government: Australia: Federal,1,0,2020,7,2020,5,0
Notice,Competitive Bid,RIC-BD&I,0,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,1,2020,9,2020,5,0
Notice,Competitive Bid,RIC-BD&I,0,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Government: Australia: Local & State,1,1,2020,9,2020,5,0
Pre-submission,Parent Grant,RIC-BD&I,0,NotGiven,NotGiven,0,Business Organization,Public Administration,,Not for profit,1,0,2020,12,2020,5,0
Awaiting Results,Grants,RIC-BD&I,0,0012e000002ZNYOAA4,0012e000002YmNRAA0,1,Business Organization,Public Administration,,Not for profit,1,0,2020,12,2020,5,0
Proposing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt1FAAS,0,Business Organization,Health,Health Care & Healthy Aging,Not for profit,1,0,2020,9,2020,5,0
Develop Relationship/ Qualify opportunity,Co-Location,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Services,Community,SME (small to medium enterprise),1,0,2020,5,2020,5,0
Execution / Closing,Co-Location,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Services,Business & Professional,SME (small to medium enterprise),1,0,2020,5,2020,5,0
Execution / Closing,Co-Location,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Services,Business & Professional,SME (small to medium enterprise),1,0,2020,5,2020,5,0
Execution / Closing,Co-Location,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Services,Business & Professional,SME (small to medium enterprise),1,0,2020,5,2020,5,0
Execution / Closing,Co-Location,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Services,Business & Professional,SME (small to medium enterprise),1,0,2020,5,2020,5,0
Negotiation / Propose,Co-Location,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Services,Community,SME (small to medium enterprise),1,0,2020,5,2020,5,0
Execution / Closing,Co-Location,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Transportation,,SME (small to medium enterprise),1,0,2020,8,2020,5,0
Develop Relationship/ Qualify opportunity,Co-Location,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Services,Engineering and Scientific,SME (small to medium enterprise),1,0,2020,5,2020,5,0
Execution / Closing,Co-Location,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Health,Pharmaceuticals,Not for profit,1,0,2020,5,2020,5,0
Develop Relationship/ Qualify opportunity,Co-Location,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Defence,,SME (small to medium enterprise),1,0,2020,5,2020,5,0
Execution / Closing,Co-Location,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Technology: IT & Telephone Services,,SME (small to medium enterprise),1,0,2020,5,2020,5,0
Execution / Closing,Co-Location,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Services,Business & Professional,SME (small to medium enterprise),1,0,2020,5,2020,5,0
Triage / Develop Opportunity,Co-Location,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Services,Education,SME (small to medium enterprise),1,0,2020,5,2020,5,0
Triage / Develop Opportunity,Co-Location,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Services,Entertainment & Creative Industries,SME (small to medium enterprise),1,0,2020,5,2020,5,0
Develop Relationship/ Qualify opportunity,Co-Location,RIC-BD&I,0,NotGiven,NotGiven,0,Business Organization,Services,Financial & Insurance,Large Australian Corporate,1,0,2020,7,2020,5,0
Develop Relationship/ Qualify opportunity,Co-Location,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Services,Business & Professional,SME (small to medium enterprise),1,0,2020,5,2020,5,0
Execution / Closing,Co-Location,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,2020,5,2020,5,0
Application,Grants,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Business Organization,Transportation & Logistics,,Government: Australia: Federal,1,0,2020,7,2020,5,0
Execution / Closing,Co-Location,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Services,Business & Professional,Not for profit,1,0,2020,5,2020,5,0
Identifying,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Health,Health Care & Healthy Aging,Multinational / Other Large Corporate,1,0,2020,11,2020,5,0
Closed,Parent Grant,RIC-BD&I,1,NotGiven,NotGiven,0,Business Organization,Public Administration,,Government: Australia: Local & State,1,0,2020,6,2020,5,0
Proposing,Research Contract,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Defence,,Multinational / Other Large Corporate,1,1,2020,10,2020,5,0
Develop Relationship/ Qualify opportunity,Co-Location,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Services,Business & Professional,Large Australian Corporate,1,0,2020,7,2020,5,0
Develop Relationship/ Qualify opportunity,Co-Location,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Energy & Utilities,,SME (small to medium enterprise),1,0,2020,5,2020,5,0
Develop Relationship/ Qualify opportunity,Co-Location,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Services,Business & Professional,SME (small to medium enterprise),1,0,2020,5,2020,5,0
Identifying,Competitive Bid,RIC-BD&I,1,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,2020,8,2020,5,0
Identifying,Competitive Bid,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Energy & Utilities,,Government: Australia: Local & State,1,0,2020,8,2020,5,0
Pre-submission,Parent Grant,Not supported,0,NotGiven,NotGiven,0,Business Organization,Services,Education,Government: International,1,0,2020,12,2020,5,0
Pre-submission,Parent Grant,Not supported,0,NotGiven,NotGiven,0,Business Organization,Health,Pharmaceuticals,Not for profit,1,0,2020,5,2020,5,0
Pre-submission,Parent Grant,Not supported,0,NotGiven,NotGiven,0,Business Organization,Services,Education,Not for profit,1,0,2020,5,2020,5,0
Developing,Research Contract,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Business Organization,Services,Education,Not for profit,1,0,2020,8,2020,5,0
Identifying,Research Contract,RIC-BD&I,0,NotGiven,NotGiven,0,Business Organization,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,2020,11,2020,5,0
Awaiting Results,Grants,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Business Organization,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,2020,9,2020,5,0
Proposing,Research Contract,RIC-BD&I,0,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Business Organization,Agriculture & Horticulture,,Government: Australia: Federal,1,0,2020,8,2020,5,0
Proposing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Education,Not for profit,1,0,2020,10,2020,5,0
Identifying,Research Contract,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Manufacturing & R&D,"Hardware, Electronics and Electrical Equipment",Multinational / Other Large Corporate,1,0,2020,10,2020,5,0
Identifying,Research Contract,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Transportation & Logistics,,Government: Australia: Local & State,1,1,2020,10,2020,5,0
Developing,Research Contract,RIC-BD&I,0,0012e000002ZmnxAAC,0012e000002YoY7AAK,0,Business Organization,Materials: Chemicals & Industrial Metals,,SME (small to medium enterprise),1,0,2020,11,2020,5,0
Proposing,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Transportation & Logistics,,CRC (Co-operative Research Centre),1,0,2020,8,2020,5,0
Proposing,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Transportation & Logistics,,CRC (Co-operative Research Centre),1,0,2020,7,2020,5,0
Proposing,Research Contract,RIC-BD&I,1,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Transportation & Logistics,,CRC (Co-operative Research Centre),1,0,2020,8,2020,5,0
Identifying,Research Contract,RIC-BD&I,0,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Business Organization,Agriculture & Horticulture,,Large Australian Corporate,1,0,2020,12,2020,5,0
Developing,Research Contract,RIC RE&D and BD&I,0,0012e000002ZLgIAAW,NotGiven,0,Business Organization,Services,Environmental,Multinational / Other Large Corporate,1,0,2020,12,2020,5,0
Pre-submission,Parent Grant,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Health,Health Care & Healthy Aging,Not for profit,1,0,2020,6,2020,5,0
Application,Competitive Bid,RIC-BD&I,1,0012e000002ZmnzAAC,0012e000002YnERAA0,0,Business Organization,Public Administration,,Government: Australia: Local & State,1,0,2020,7,2020,5,0
Developing,Research Contract,RIC-BD&I,0,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Business Organization,Public Administration,,Government: Australia: Federal,1,1,2020,12,2020,5,0
Proposing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002Zmo0AAC,NotGiven,0,Business Organization,Services,Community,Not for profit,1,0,2020,9,2020,5,0
Developing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZLg7AAG,NotGiven,0,Business Organization,Technology: IT & Telephone Services,,Large Australian Corporate,1,0,2020,8,2020,5,0
Developing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Technology: IT & Telephone Services,,Large Australian Corporate,1,0,2020,12,2020,5,0
Developing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Technology: IT & Telephone Services,,Large Australian Corporate,1,0,2020,10,2020,5,0
Developing,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Technology: IT & Telephone Services,,Large Australian Corporate,1,0,2021,3,2020,5,1
Identifying,Research Contract,RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Transportation & Logistics,,CRC (Co-operative Research Centre),1,0,2020,10,2020,5,0
Identifying,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Business Organization,Technology: IT & Telephone Services,,Large Australian Corporate,1,0,2020,11,2020,5,0
Application,Research Contract,RIC-BD&I,0,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Business Organization,Health,Health Care & Healthy Aging,Multinational / Other Large Corporate,1,1,2020,10,2020,5,0
Awaiting Results,Parent Grant,RIC-RE&D,0,NotGiven,NotGiven,0,Business Organization,Technology: IT & Telephone Services,,Multinational / Other Large Corporate,1,0,2020,5,2020,5,0
Awaiting Results,Grants,RIC-RE&D,1,0012e000002ZLgJAAW,0012e000002YoYUAA0,1,Business Organization,Technology: IT & Telephone Services,,Multinational / Other Large Corporate,1,0,2020,5,2020,5,0
Developing,Technology Transfer,RIC-BD&I,0,0012e000002ZmnzAAC,0012e000002Z3p1AAC,0,Business Organization,Agriculture & Horticulture,,Multinational / Other Large Corporate,1,0,2020,11,2020,5,0
Awaiting Results,Grants,RIC-RE&D,1,0012e000002ZLgJAAW,0012e000002YoYUAA0,1,Business Organization,Technology: IT & Telephone Services,,Multinational / Other Large Corporate,1,0,2020,5,2020,5,0
Identifying,Custom Education (MSPACE Included),RIC-BD&I,0,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Business Organization,Construction & Construction Materials,,Multinational / Other Large Corporate,1,1,2021,3,2020,5,1
