,StageName,RecordType.Name,RICE_Supported__c,Lead_Faculty__c,Lead_School__c,Parent_Opportunity__c,Industry,Industry_Sub_Type__c,Business_Type__c,Is_External__c,ParentId,tasks_events,CreatedYear,CreatedMonth,year_length,RN,f_won_before
2555,1,Grants,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Construction & Construction Materials,Construction & Construction Materials,Large Australian Corporate,1,0,0,2017,1,2,1,0
2556,0,Panel,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Community,Government: Australia: Local & State,1,0,0,2017,7,2,1,0
2557,1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Health,Biotechnology (non-Pharma),Not for profit,1,0,0,2016,5,3,1,0
2558,1,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2018,9,1,4,1
2559,0,Consultancy (Non-research),RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2016,8,3,1,0
2560,1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Large Australian Corporate,1,1,0,2018,3,0,2,0
2561,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2016,7,3,1,0
2562,1,Technology Transfer,RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Mining & Refining,Mining & Refining,SME (small to medium enterprise),1,0,0,2017,5,2,1,0
2563,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2017,7,2,23,1
2564,1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Mining & Refining,Mining & Refining,Large Australian Corporate,1,0,0,2017,6,2,5,0
2565,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2016,7,3,2,0
2566,0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Financial & Insurance,Government: International,1,0,0,2018,10,1,3,1
2567,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2017,9,2,27,1
2568,1,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Services,"Retail, Travel, Hospitality & Leisure",Government: Australia: Local & State,1,0,0,2019,7,0,1,0
2569,1,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2018,11,2,13,1
2570,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2017,7,2,25,1
2571,1,Grants,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Construction & Construction Materials,Construction & Construction Materials,Large Australian Corporate,1,0,0,2018,7,0,1,0
2572,0,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,0,2017,7,2,1,0
2573,1,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Financial & Insurance,Government: International,1,0,0,2017,6,1,2,0
2574,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Not for profit,1,0,0,2016,10,3,1,0
2575,1,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Environmental,Government: Australia: Local & State,1,0,0,2018,11,1,3,1
2576,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Medical Devices,Large Australian Corporate,1,0,0,2017,3,2,1,0
2577,0,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Construction & Construction Materials,Construction & Construction Materials,SME (small to medium enterprise),1,0,0,2016,5,3,1,0
2578,0,Consultancy (Non-research),RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Not for profit,1,0,0,2016,10,3,2,0
2579,1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2017,11,2,6,1
2580,0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Medical Devices,Multinational / Other Large Corporate,1,0,0,2017,6,2,1,0
2581,0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Community,Government: Australia: Local & State,1,0,0,2017,6,0,1,0
2582,0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,NotGiven,0,Services,Environmental,Government: Australia: Federal,1,1,0,2017,7,2,1,0
2583,0,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2018,3,0,8,1
2584,0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Biotechnology (non-Pharma),SME (small to medium enterprise),1,0,0,2017,6,2,1,0
2585,0,Grants,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Engineering and Scientific,Government: Australia: Federal,1,0,0,2019,6,0,10,1
2586,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2016,8,3,1,0
2587,1,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2019,2,0,3,1
2588,0,Grants,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Engineering and Scientific,Government: Australia: Federal,1,0,0,2019,6,0,11,1
2589,0,Research Contract,RIC RE&D and BD&I,0012e000002Zt1RAAS,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2017,9,2,24,1
2590,1,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Construction & Construction Materials,Construction & Construction Materials,SME (small to medium enterprise),1,0,0,2018,8,0,1,0
2591,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2016,8,3,3,0
2592,1,Research Contract,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,1,0,2019,2,0,1,0
2593,0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002Zt1RAAS,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2016,9,3,5,0
2594,0,Technology Transfer,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Services,Financial & Insurance,PFRO (Publicly-Funded Research Organisation),1,0,0,2018,8,0,1,0
2595,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2017,2,2,6,0
2596,1,Technology Transfer,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Education,University,1,0,0,2017,4,2,2,0
2597,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2017,7,2,10,1
2598,1,Technology Transfer,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Education,Education,Not for profit,0,1,0,2018,2,0,1,0
2599,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZNYOAA4,NotGiven,0,Services,Community,Not for profit,1,0,0,2017,7,2,3,1
2600,0,Grants,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,0,0,2018,5,2,7,1
2601,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Education,Government: Australia: Local & State,1,0,0,2016,10,3,1,0
2602,1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Construction & Construction Materials,Construction & Construction Materials,SME (small to medium enterprise),1,0,0,2017,2,2,1,0
2603,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Entertainment & Creative Industries,Not for profit,1,0,0,2016,9,3,1,0
2604,1,Grants,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,0,1,2019,7,1,26,1
2605,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002ZNYOAA4,NotGiven,0,Transportation & Logistics,Transportation & Logistics,Government: Australia: Local & State,1,0,0,2016,10,3,1,0
2606,1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Health,Biotechnology (non-Pharma),Multinational / Other Large Corporate,1,0,0,2018,6,0,1,0
2607,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2017,4,2,1,0
2608,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,0,0,2017,9,2,1,0
2609,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,0,2017,9,2,11,1
2610,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2015,11,0,1,0
2611,0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Services,Environmental,Government: Australia: Local & State,1,0,0,2017,6,2,4,1
2612,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Not for profit,1,0,0,2016,11,3,8,1
2613,0,Grants,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,1,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2017,3,2,4,1
2614,0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,0012e000002YmMXAA0,0,Services,Environmental,Government: Australia: Local & State,1,0,0,2017,5,2,3,1
2615,1,Technology Transfer,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Pharmaceuticals,SME (small to medium enterprise),1,0,0,2019,9,1,29,1
2616,0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2016,9,3,1,0
2617,1,Technology Transfer,RIC-BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2019,2,0,9,1
2618,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Community,Government: Australia: Local & State,1,0,0,2017,1,2,1,0
2619,1,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,6,1,34,1
2620,1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2017,2,2,3,1
2621,0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,NotGiven,0,Services,Environmental,Government: Australia: Local & State,1,0,0,2017,7,2,5,1
2622,0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt20AAC,1,Public Administration,Public Administration,Government: Australia: Federal,1,1,0,2019,6,1,38,1
2623,1,Technology Transfer,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0bAAC,0,Energy & Utilities,Energy & Utilities,SME (small to medium enterprise),1,0,0,2015,11,0,1,0
2624,0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZNYOAA4,NotGiven,0,Energy & Utilities,Energy & Utilities,Government: Australia: Local & State,1,0,0,2017,5,2,1,0
2625,1,Consultancy (Non-research),RIC-BD&I,0012e000002ZGfbAAG,0012e000002Z67WAAS,0,Manufacturing & R&D,Food & Beverage,Large Australian Corporate,1,0,0,2019,3,0,3,1
2626,1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Zt0cAAC,0,Services,Environmental,Government: Australia: Local & State,1,0,0,2016,5,3,1,0
2627,0,Consultancy (Non-research),RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Community,Not for profit,1,0,0,2017,5,2,1,0
2628,0,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2019,7,0,51,1
2629,1,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,SME (small to medium enterprise),1,0,0,2016,10,3,1,0
2630,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Defence,Defence,Government: Australia: Federal,1,0,0,2017,7,2,6,1
2631,1,Internship,Not supported,0012e000002ZmOUAA0,0012e000002ZLgOAAW,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Multinational / Other Large Corporate,1,1,0,2018,10,0,1,0
2632,0,Research Contract,RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Defence,Defence,Government: Australia: Federal,1,0,0,2016,10,3,3,0
2633,0,Research Contract,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0rAAC,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,1,2019,7,0,34,1
2634,0,Grants,RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Engineering and Scientific,Not for profit,1,0,0,2018,10,1,4,0
2635,0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Services,Community,Not for profit,1,0,0,2019,9,0,1,0
2636,0,Research Contract,RIC RE&D and BD&I,0012e000002ZLgIAAW,NotGiven,0,Services,Community,Government: Australia: Local & State,1,0,0,2017,5,2,11,1
2637,1,Co-Location,RIC-RE&D,NotGiven,NotGiven,0,Health,Biotechnology (non-Pharma),Multinational / Other Large Corporate,1,0,0,2019,3,0,2,1
2638,0,Consultancy (Non-research),Not supported,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2019,10,0,2,1
2639,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2017,2,2,1,0
2640,1,Research Contract,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0rAAC,0,Health,Biotechnology (non-Pharma),Multinational / Other Large Corporate,1,0,1,2019,3,0,1,0
2641,0,Panel,RIC-BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2019,10,0,2,0
2642,0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZmnzAAC,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,Not for profit,1,0,0,2016,10,3,1,0
2643,0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,10,2,13,1
2644,0,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2019,8,1,1,0
2645,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: International,1,0,0,2017,9,2,1,0
2646,0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt10AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,10,2,14,1
2647,0,Research Contract,RIC-BD&I,0012e000002ZmnzAAC,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,Government: Australia: Local & State,1,0,0,2019,4,0,1,0
2648,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: International,1,0,0,2017,9,2,2,0
2649,0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,10,2,15,1
2650,0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2019,8,0,4,1
2651,0,Consultancy (Non-research),RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2016,10,3,1,0
2652,0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,10,2,16,1
2653,0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2019,8,0,1,0
2654,0,Research Contract,RIC RE&D and BD&I,0012e000002ZNYOAA4,NotGiven,0,Public Administration,Public Administration,Not for profit,1,0,0,2017,3,2,1,0
2655,0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt21AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,10,2,17,1
2656,0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2019,8,0,2,0
2657,0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2017,9,2,1,0
2658,0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,10,2,18,1
2659,0,Research Contract,Not supported,NotGiven,NotGiven,0,Transportation & Logistics,Transportation & Logistics,Government: Australia: Local & State,1,0,0,2019,10,0,1,0
2660,0,Consultancy (Non-research),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2016,12,3,7,1
2661,0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt20AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,10,2,19,1
2662,0,Grants,Not supported,NotGiven,NotGiven,0,Agriculture & Horticulture,Agriculture & Horticulture,Government: Australia: Federal,1,0,0,2019,3,0,4,1
2663,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2017,6,2,10,1
2664,0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt20AAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,10,2,20,1
2665,0,Research Contract,Not supported,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2019,9,0,2,0
2666,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2017,3,2,8,1
2667,0,Grants,RIC RE&D and BD&I,0012e000002ZGfbAAG,0012e000002Zt0mAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,10,2,21,1
2668,0,Custom Education (MSPACE Included),Not supported,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Not for profit,1,0,0,2019,9,0,1,0
2669,0,Custom Education (MSPACE Included),RIC RE&D and BD&I,0012e000002Zmo0AAC,NotGiven,0,Services,Education,Government: Australia: Local & State,1,1,0,2017,4,2,9,1
2670,1,Grants,RIC-RE&D,0012e000002ZGfbAAG,0012e000002Zt0nAAC,1,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,1,2,9,1
2671,0,Research Contract,RIC-BD&I,0012e000002ZGfbAAG,0012e000002Z6AWAA0,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,0,0,2019,8,0,1,0
2672,0,Research Contract,RIC RE&D and BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,5,2,3,0
2673,0,Research Contract,Not supported,NotGiven,NotGiven,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2019,9,0,4,0
2674,0,Research Contract,RIC RE&D and BD&I,0012e000002ZGfbAAG,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Federal,1,0,0,2017,9,2,4,0
2675,0,Internship,RIC-RE&D,0012e000002ZmnxAAC,0012e000002Ym9QAAS,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2018,9,1,46,1
2676,0,Research Contract,RIC-BD&I,NotGiven,NotGiven,0,Health,Health Care & Healthy Aging,Government: Australia: Local & State,1,1,0,2019,9,0,1,0
2677,0,Research Contract,RIC RE&D and BD&I,0012e000002ZmnxAAC,NotGiven,0,Energy & Utilities,Energy & Utilities,Large Australian Corporate,1,0,0,2017,6,2,1,0
2678,1,Internship,RIC RE&D and BD&I,0012e000002ZLg7AAG,NotGiven,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2018,9,1,45,1
2679,0,Consultancy (Non-research),Not supported,NotGiven,NotGiven,0,Services,Community,Not for profit,1,0,0,2018,6,0,4,0
2680,0,Consultancy (Non-research),RIC RE&D and BD&I,NotGiven,NotGiven,0,Services,Education,Not for profit,1,0,0,2017,3,2,1,0
2681,0,Internship,RIC-RE&D,0012e000002ZmnxAAC,0012e000002Z4JyAAK,0,Health,Pharmaceuticals,Multinational / Other Large Corporate,1,0,0,2018,9,1,47,1
2682,0,Grants,Not supported,NotGiven,NotGiven,0,Technology: IT & Telephone Services,Technology: IT & Telephone Services,Government: Australia: Federal,1,0,0,2019,9,0,5,1
2683,0,Internship,RIC-RE&D,0012e000002ZLg7AAG,0012e000002Z3pPAAS,0,Public Administration,Public Administration,Government: Australia: Local & State,1,0,0,2018,6,0,27,1
